candidate_id,fold,row_type,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,unique_fold_train_matches,unique_inner_fit_matches,augmented_inner_fit_observations,inner_early_stop_matches,fold_validation_matches,best_iteration,effective_n_estimators,best_score_inner_early_stop,train_accuracy,train_roc_auc,train_log_loss,train_brier,train_f1,val_accuracy,val_roc_auc,val_log_loss,val_brier,val_f1,train_val_acc_gap,train_val_auc_gap,train_val_log_loss_gap,val_log_loss_mean,val_log_loss_std,val_roc_auc_mean,val_roc_auc_std,val_brier_mean,val_brier_std,val_accuracy_mean,val_accuracy_std,val_f1_mean,val_f1_std,train_accuracy_mean,train_roc_auc_mean,train_val_acc_gap_mean,train_val_auc_gap_mean,train_val_log_loss_gap_mean,median_effective_n_estimators
random_016,4.0,fold,0.05,3,10,1.0,0.75,0.1,0.5,0.5,5294.0,4367.0,8734.0,927.0,1325.0,64.0,65.0,0.6616538455539023,0.6159835127089535,0.6608983379244802,0.6506276778689533,0.22950224578380585,0.656282025005124,0.6,0.6278358122910181,0.6641173007739032,0.235805943608284,0.6457219251336899,0.015983512708953485,0.033062525633462014,0.013489622904949927,,,,,,,,,,,,,,,,
random_017,1.0,fold,0.05,4,5,0.75,0.75,0.5,0.5,1.0,1323.0,1091.0,2182.0,232.0,1325.0,37.0,38.0,0.6651209544005066,0.6443629697525206,0.7145505598971548,0.6441157291352536,0.22606618702411652,0.6915739268680445,0.5864150943396227,0.5909357126515672,0.6794437898993583,0.24318736791610718,0.6385224274406333,0.05794787541289792,0.12361484724558758,0.03532806076410466,,,,,,,,,,,,,,,,
random_017,2.0,fold,0.05,4,5,0.75,0.75,0.5,0.5,1.0,2648.0,2185.0,4370.0,463.0,1323.0,52.0,53.0,0.6755134846620889,0.6324942791762014,0.6933190923299215,0.6408045800542549,0.22473303973674774,0.6685926537350392,0.6152683295540439,0.6233618233618233,0.6641039126849798,0.23569807410240173,0.6726688102893891,0.01722594962215751,0.06995726896809817,0.023299332630724923,,,,,,,,,,,,,,,,
random_017,3.0,fold,0.05,4,5,0.75,0.75,0.5,0.5,1.0,3971.0,3275.0,6550.0,696.0,1323.0,52.0,53.0,0.666855232147821,0.6433587786259543,0.6936334253990138,0.6400211492906537,0.22436243295669556,0.6759156492785794,0.5888133030990174,0.6157918395573997,0.669023661537075,0.23816587030887604,0.6421052631578947,0.05454547552693689,0.07784158584161416,0.029002512246421364,,,,,,,,,,,,,,,,
random_017,4.0,fold,0.05,4,5,0.75,0.75,0.5,0.5,1.0,5294.0,4367.0,8734.0,927.0,1325.0,76.0,77.0,0.6653371400881997,0.6276620105335471,0.6895031283664357,0.6355681423778361,0.22257806360721588,0.6676206050695013,0.5901886792452831,0.6165778853914448,0.6675172664858714,0.23743794858455658,0.6406353408338848,0.03747333128826402,0.07292524297499092,0.0319491241080353,,,,,,,,,,,,,,,,
random_018,1.0,fold,0.05,5,20,0.75,1.0,0.1,0.5,2.0,1323.0,1091.0,2182.0,232.0,1325.0,48.0,49.0,0.6690506391741079,0.6471127406049496,0.6953905747826381,0.6461254592314822,0.2270718365907669,0.6872461413484972,0.5773584905660377,0.5952825440402654,0.6781340212281114,0.2425609827041626,0.6221322537112011,0.06975425003891189,0.10010803074237273,0.03200856199662916,,,,,,,,,,,,,,,,
random_018,2.0,fold,0.05,5,20,0.75,1.0,0.1,0.5,2.0,2648.0,2185.0,4370.0,463.0,1323.0,29.0,30.0,0.6807106800908403,0.6233409610983982,0.6849106340506101,0.6491693951710376,0.22849693894386292,0.6580805982550894,0.6092214663643235,0.6310483403979339,0.6626313564810284,0.23497386276721954,0.6721623335447051,0.0141194947340747,0.05386229365267625,0.013461961309990889,,,,,,,,,,,,,,,,
random_018,3.0,fold,0.05,5,20,0.75,1.0,0.1,0.5,2.0,3971.0,3275.0,6550.0,696.0,1323.0,57.0,58.0,0.6656622101135296,0.6442748091603053,0.7030076416016725,0.6329350706140944,0.22110123932361603,0.6831656241501224,0.5873015873015873,0.62793683725219,0.6628096760569264,0.23525525629520416,0.6364846870838882,0.056973221858718004,0.07507080434948254,0.029874605442832047,,,,,,,,,,,,,,,,
random_018,4.0,fold,0.05,5,20,0.75,1.0,0.1,0.5,2.0,5294.0,4367.0,8734.0,927.0,1325.0,51.0,52.0,0.6602819643938811,0.6375085871307534,0.6944683764934971,0.6353072556673943,0.22227957844734192,0.6857256303355171,0.609056603773585,0.6301349014181944,0.6628816685660717,0.23519690334796906,0.6649417852522639,0.028451983357168475,0.06433347507530274,0.027574412898677347,,,,,,,,,,,,,,,,
random_019,1.0,fold,0.08,2,10,0.9,0.9,1.0,0.5,0.5,1323.0,1091.0,2182.0,232.0,1325.0,40.0,41.0,0.6680351222126648,0.6122823098075161,0.6451808247910957,0.6628405247349248,0.23517903685569763,0.6266548984995587,0.5811320754716981,0.6031468771448181,0.6758365874645318,0.241432324051857,0.6185567010309279,0.031150234335817983,0.04203394764627766,0.01299606272960696,,,,,,,,,,,,,,,,
random_019,2.0,fold,0.08,2,10,0.9,0.9,1.0,0.5,0.5,2648.0,2185.0,4370.0,463.0,1323.0,34.0,35.0,0.6752667257775499,0.6041189931350115,0.6410099591484397,0.6623614669239093,0.2349661886692047,0.6406314914831741,0.6024187452758881,0.6200715725105969,0.6649649351363697,0.23615311086177826,0.6628205128205128,0.0017002478591233716,0.020938386637842865,0.0026034682124603803,,,,,,,,,,,,,,,,
random_019,3.0,fold,0.08,2,10,0.9,0.9,1.0,0.5,0.5,3971.0,3275.0,6550.0,696.0,1323.0,62.0,63.0,0.6610225424298952,0.6134351145038168,0.6540617035304861,0.6548537617560242,0.23149393498897552,0.6627597229621737,0.5925925925925926,0.6307618718303366,0.6619641600047755,0.23486264050006866,0.649772579597141,0.020842521911224265,0.023299831700149487,0.007110398248751371,,,,,,,,,,,,,,,,
random_019,4.0,fold,0.08,2,10,0.9,0.9,1.0,0.5,0.5,5294.0,4367.0,8734.0,927.0,1325.0,43.0,44.0,0.6622514743860228,0.6049919853446302,0.6434899398688763,0.6587777401689463,0.233290895819664,0.6603662138216184,0.600754716981132,0.6306941081517352,0.6620668957209895,0.2348112314939499,0.6580478345184227,0.004237268363498137,0.012795831717141049,0.0032891555520432325,,,,,,,,,,,,,,,,
random_020,1.0,fold,0.08,3,20,0.75,0.9,2.0,0.1,10.0,1323.0,1091.0,2182.0,232.0,1325.0,28.0,29.0,0.6698002220484717,0.6003666361136571,0.640948611252072,0.6655314387230538,0.236435204744339,0.6483870967741936,0.5781132075471698,0.5993445435827042,0.6771349897717206,0.2420758605003357,0.6240753194351042,0.022253428566487377,0.04160406766936786,0.011603551048666838,,,,,,,,,,,,,,,,
random_020,2.0,fold,0.08,3,20,0.75,0.9,2.0,0.1,10.0,2648.0,2185.0,4370.0,463.0,1323.0,34.0,35.0,0.6786233420377159,0.6123569794050343,0.6578639675075827,0.6561290167054451,0.23193122446537018,0.6535787321063394,0.6054421768707483,0.6240184837745814,0.66443896578615,0.23587599396705627,0.6632258064516129,0.006914802534286002,0.033845483733001336,0.008309949080704926,,,,,,,,,,,,,,,,
random_020,3.0,fold,0.08,3,20,0.75,0.9,2.0,0.1,10.0,3971.0,3275.0,6550.0,696.0,1323.0,49.0,50.0,0.6613237406073631,0.6161832061068703,0.6641356113957188,0.6502797486209724,0.2292879819869995,0.6468109019387468,0.6039304610733183,0.6364591977869987,0.6595438283505021,0.23368467390537262,0.651595744680851,0.012252745033552004,0.027676413608720085,0.009264079729529695,,,,,,,,,,,,,,,,
random_020,4.0,fold,0.08,3,20,0.75,0.9,2.0,0.1,10.0,5294.0,4367.0,8734.0,927.0,1325.0,40.0,41.0,0.6625849052765351,0.6157545225555301,0.6558686953149155,0.6533203654568354,0.23071041703224182,0.660461351679482,0.6060377358490566,0.6296713939813214,0.6634399399245592,0.2354714274406433,0.6501340482573726,0.009716786706473468,0.026197301333594103,0.010119574467723824,,,,,,,,,,,,,,,,
random_021,1.0,fold,0.08,4,1,0.9,0.75,0.1,1.0,10.0,1323.0,1091.0,2182.0,232.0,1325.0,34.0,35.0,0.6702738534016855,0.6581118240146654,0.7207635576305017,0.6377704014299269,0.22307130694389343,0.6960065199674002,0.5660377358490566,0.5924857012125372,0.6789289993730142,0.2429620921611786,0.6058944482522276,0.0920740881656088,0.12827785641796452,0.041158597943087294,,,,,,,,,,,,,,,,
random_021,2.0,fold,0.08,4,1,0.9,0.75,0.1,1.0,10.0,2648.0,2185.0,4370.0,463.0,1323.0,20.0,21.0,0.6783613943641695,0.6274599542334096,0.676778256786535,0.6540937282440368,0.23083370923995972,0.6524338172502135,0.5948601662887377,0.6193280522548814,0.6684140106182963,0.23779642581939697,0.6473684210526316,0.03259978794467189,0.057450204531653615,0.01432028237425953,,,,,,,,,,,,,,,,
random_021,3.0,fold,0.08,4,1,0.9,0.75,0.1,1.0,10.0,3971.0,3275.0,6550.0,696.0,1323.0,42.0,43.0,0.6667866736393551,0.637557251908397,0.6921918014985831,0.6393864583566319,0.22403886914253235,0.6745270085001371,0.5789871504157218,0.6115998155832181,0.6708217497630544,0.23906444013118744,0.6177076183939602,0.058570101492675164,0.08059198591536498,0.03143529140642254,,,,,,,,,,,,,,,,
random_021,4.0,fold,0.08,4,1,0.9,0.75,0.1,1.0,10.0,5294.0,4367.0,8734.0,927.0,1325.0,39.0,40.0,0.6642840679538031,0.6237691779253492,0.6780253669851074,0.6434629071326343,0.22604115307331085,0.674589027530204,0.6015094339622642,0.6221745647411507,0.6679945723057128,0.2375883013010025,0.6517150395778364,0.022259743963085055,0.055850802243956665,0.024531665173078476,,,,,,,,,,,,,,,,
random_022,1.0,fold,0.08,4,10,0.6,0.75,1.0,0.0,5.0,1323.0,1091.0,2182.0,232.0,1325.0,43.0,44.0,0.6626888392814274,0.6526122823098075,0.7118830136337495,0.6357638359276271,0.2222002148628235,0.6941081517352704,0.569811320754717,0.5864802104781515,0.6822020222843789,0.24451857805252075,0.6058091286307054,0.08280096155509054,0.12540280315559804,0.04643818635675179,,,,,,,,,,,,,,,,
random_022,2.0,fold,0.08,4,10,0.6,0.75,1.0,0.0,5.0,2648.0,2185.0,4370.0,463.0,1323.0,27.0,28.0,0.6782145824597154,0.6297482837528604,0.6786416982649467,0.6496384900548905,0.22878800332546234,0.654421187526698,0.6039304610733183,0.6293227248511801,0.6626526653705312,0.23504753410816193,0.6601815823605707,0.025817822679542135,0.049318973413766565,0.013014175315640752,,,,,,,,,,,,,,,,
random_022,3.0,fold,0.08,4,10,0.6,0.75,1.0,0.0,5.0,3971.0,3275.0,6550.0,696.0,1323.0,44.0,45.0,0.6679396124492432,0.6329770992366412,0.6885178101284264,0.6394230984729469,0.2241729199886322,0.6765339074273412,0.5910808767951625,0.6247222222222222,0.6656964669576275,0.2365802526473999,0.6371562709590879,0.041896222441478725,0.06379558790620421,0.026273368484680648,,,,,,,,,,,,,,,,
random_022,4.0,fold,0.08,4,10,0.6,0.75,1.0,0.0,5.0,5294.0,4367.0,8734.0,927.0,1325.0,34.0,35.0,0.6625194893878641,0.624227158232196,0.6744507859087532,0.6455997373625165,0.22702601552009583,0.6674772036474164,0.6037735849056604,0.63343940966217,0.6617344962126426,0.2346467524766922,0.6552856204858831,0.020453573326535635,0.04101137624658313,0.016134758850126052,,,,,,,,,,,,,,,,
random_023,1.0,fold,0.08,5,20,0.75,0.75,0.5,1.0,2.0,1323.0,1091.0,2182.0,232.0,1325.0,28.0,29.0,0.6703146801426493,0.6251145737855178,0.681733143881728,0.651713176355796,0.22973687946796417,0.670957361222848,0.579622641509434,0.5972031571722718,0.678388608569594,0.24264851212501526,0.6177076183939602,0.045491932276083835,0.08452998670945622,0.02667543221379809,,,,,,,,,,,,,,,,
random_023,2.0,fold,0.08,5,20,0.75,0.75,0.5,1.0,2.0,2648.0,2185.0,4370.0,463.0,1323.0,13.0,14.0,0.6777717185973091,0.6219679633867277,0.6765949052725995,0.6588481033432828,0.23310324549674988,0.6564059900166389,0.600151171579743,0.6204027980450745,0.6701008970218757,0.2386201024055481,0.6540222367560498,0.021816791806984703,0.05619210722752499,0.011252793678592887,,,,,,,,,,,,,,,,
random_023,3.0,fold,0.08,5,20,0.75,0.75,0.5,1.0,2.0,3971.0,3275.0,6550.0,696.0,1323.0,41.0,42.0,0.6674948953220556,0.6458015267175573,0.7073079199013561,0.6313048791859991,0.22029128670692444,0.6756152125279642,0.5910808767951625,0.6250668510834486,0.6632251243162345,0.23553046584129333,0.6414844267726971,0.05472064992239478,0.08224106881790749,0.03192024513023539,,,,,,,,,,,,,,,,
random_023,4.0,fold,0.08,5,20,0.75,0.75,0.5,1.0,2.0,5294.0,4367.0,8734.0,927.0,1325.0,28.0,29.0,0.6677443707580833,0.6322418136020151,0.6859096201761766,0.6420163493652895,0.22529779374599457,0.6679073614557486,0.6022641509433962,0.6313605442176872,0.6633230150856905,0.2353576421737671,0.653517422748192,0.029977662658618898,0.05454907595848946,0.021306665720400964,,,,,,,,,,,,,,,,
random_024,1.0,fold,0.08,6,5,0.75,0.75,0.0,0.0,10.0,1323.0,1091.0,2182.0,232.0,1325.0,32.0,33.0,0.6742337533626063,0.6883593033913841,0.777685307351399,0.6193012005192369,0.21405929327011108,0.7217675941080196,0.5743396226415094,0.5811587737359871,0.6821687661312779,0.244517982006073,0.6254980079681275,0.11401968074987467,0.19652653361541184,0.06286756561204099,,,,,,,,,,,,,,,,
random_024,2.0,fold,0.08,6,5,0.75,0.75,0.0,0.0,10.0,2648.0,2185.0,4370.0,463.0,1323.0,18.0,19.0,0.6790330046968892,0.65720823798627,0.7310574703729245,0.637958609542732,0.2229553610086441,0.6827615417196103,0.5978835978835979,0.6265443680077826,0.6682092886271993,0.23768450319766998,0.643908969210174,0.05932464010267213,0.10451310236514189,0.030250679084467325,,,,,,,,,,,,,,,,
random_024,3.0,fold,0.08,6,5,0.75,0.75,0.0,0.0,10.0,3971.0,3275.0,6550.0,696.0,1323.0,41.0,42.0,0.6674341163972671,0.6830534351145038,0.7529149751662965,0.6110229857413159,0.21064110100269318,0.7119866814650389,0.5789871504157218,0.6026406177962195,0.6721416275788147,0.23972491919994354,0.6376057254391672,0.10406628469878199,0.150274357370077,0.06111864183749882,,,,,,,,,,,,,,,,
random_024,4.0,fold,0.08,6,5,0.75,0.75,0.0,0.0,10.0,5294.0,4367.0,8734.0,927.0,1325.0,30.0,31.0,0.6683380774824107,0.658346691092283,0.7249377520002471,0.6263777887488378,0.2178039401769638,0.7000402090872537,0.6015094339622642,0.6154675429493831,0.6691997161932859,0.23825034499168396,0.6535433070866141,0.05683725713001886,0.10947020905086402,0.04282192744444813,,,,,,,,,,,,,,,,
random_025,1.0,fold,0.08,6,5,0.9,0.6,0.5,0.1,5.0,1323.0,1091.0,2182.0,232.0,1325.0,24.0,25.0,0.6735305679512436,0.7149404216315307,0.8006850705368923,0.6132951554071921,0.21109585464000702,0.7444535743631882,0.5667924528301886,0.5685392358727979,0.6855798383509991,0.24621236324310303,0.6089918256130791,0.14814796880134207,0.23214583466409444,0.07228468294380697,,,,,,,,,,,,,,,,
random_025,2.0,fold,0.08,6,5,0.9,0.6,0.5,0.1,5.0,2648.0,2185.0,4370.0,463.0,1323.0,23.0,24.0,0.68141045381132,0.6823798627002289,0.7582621985658962,0.6212320846394541,0.21505413949489594,0.7117940199335548,0.6069538926681783,0.6259062376948555,0.6644071453207816,0.2358962595462799,0.6601307189542484,0.07542597003205054,0.13235596087104062,0.04317506068132748,,,,,,,,,,,,,,,,
random_025,3.0,fold,0.08,6,5,0.9,0.6,0.5,0.1,5.0,3971.0,3275.0,6550.0,696.0,1323.0,29.0,30.0,0.6725091047413733,0.6680916030534351,0.7465021048948004,0.6182916429919512,0.21390368044376373,0.696792189679219,0.5555555555555556,0.588273397879207,0.676895714280885,0.24204005300998688,0.5972602739726027,0.11253604749787949,0.15822870701559344,0.05860407128893386,,,,,,,,,,,,,,,,
random_025,4.0,fold,0.08,6,5,0.9,0.6,0.5,0.1,5.0,5294.0,4367.0,8734.0,927.0,1325.0,35.0,36.0,0.6679169746053515,0.6656743760018319,0.7368965158461181,0.6171981982143955,0.21367314457893372,0.7063555913113435,0.5826415094339623,0.613521272915946,0.6694097913769432,0.2384038269519806,0.6296048225050235,0.08303286656786957,0.1233752429301721,0.052211593162547754,,,,,,,,,,,,,,,,
random_026,1.0,fold,0.1,3,5,1.0,0.75,0.5,0.5,5.0,1323.0,1091.0,2182.0,232.0,1325.0,29.0,30.0,0.6727874520523794,0.6388634280476627,0.6824994079637335,0.6509544988991998,0.2294246405363083,0.6513274336283186,0.5894339622641509,0.5969114619080302,0.6780936193247821,0.24254730343818665,0.6201117318435754,0.04942946578351182,0.0855879460557033,0.027139120425582308,,,,,,,,,,,,,,,,
random_026,2.0,fold,0.1,3,5,1.0,0.75,0.5,0.5,5.0,2648.0,2185.0,4370.0,463.0,1323.0,14.0,15.0,0.6771093630764964,0.6118993135011441,0.6503617293546196,0.662943937939691,0.23514826595783234,0.6357388316151202,0.6024187452758881,0.6199244898431889,0.6675156104043614,0.23736447095870972,0.6571056062581486,0.009480568225256003,0.030437239511430625,0.004571672464670384,,,,,,,,,,,,,,,,
random_026,3.0,fold,0.1,3,5,1.0,0.75,0.5,0.5,5.0,3971.0,3275.0,6550.0,696.0,1323.0,34.0,35.0,0.6675244524389848,0.6170992366412213,0.6672486479261193,0.6499257985646674,0.2291201651096344,0.6505016722408027,0.5918367346938775,0.6222337482710927,0.6681821471343372,0.23774364590644836,0.6336499321573948,0.025262501947343807,0.045014899655026586,0.018256348569669845,,,,,,,,,,,,,,,,
random_026,4.0,fold,0.1,3,5,1.0,0.75,0.5,0.5,5.0,5294.0,4367.0,8734.0,927.0,1325.0,36.0,37.0,0.6640505247870953,0.611174719487062,0.6623435658175054,0.6492091382575134,0.22888311743736267,0.6504734458624949,0.6075471698113207,0.6276421076905339,0.6652064629054305,0.23625464737415314,0.6551724137931034,0.003627549675741304,0.03470145812697156,0.015997324647917144,,,,,,,,,,,,,,,,
random_027,1.0,fold,0.1,5,20,0.9,0.75,0.0,0.01,5.0,1323.0,1091.0,2182.0,232.0,1325.0,21.0,22.0,0.6706565026322315,0.6397800183318056,0.6960046009675563,0.6472844034139825,0.22760720551013947,0.6689132266217355,0.5758490566037736,0.6028128574696865,0.6765436203706205,0.24180245399475098,0.6124137931034482,0.06393096172803203,0.09319174349786985,0.029259216956638023,,,,,,,,,,,,,,,,
random_027,2.0,fold,0.1,5,20,0.9,0.75,0.0,0.01,5.0,2648.0,2185.0,4370.0,463.0,1323.0,23.0,24.0,0.6771021980961249,0.6425629290617849,0.7054674999957851,0.63740923519533,0.2229713350534439,0.6683651804670913,0.6054421768707483,0.6206193685868483,0.6658108293088354,0.23659469187259674,0.6529255319148937,0.03712075219103661,0.08484813140893677,0.028401594113505402,,,,,,,,,,,,,,,,
random_027,3.0,fold,0.1,5,20,0.9,0.75,0.0,0.01,5.0,3971.0,3275.0,6550.0,696.0,1323.0,36.0,37.0,0.6702462466455054,0.6470229007633588,0.7144454507088157,0.6262109506867815,0.21799100935459137,0.6836343732895457,0.5948601662887377,0.6248086675887505,0.6639398284675161,0.23580680787563324,0.6445623342175066,0.05216273447462105,0.08963678312006518,0.03772887778073464,,,,,,,,,,,,,,,,
random_027,4.0,fold,0.1,5,20,0.9,0.75,0.0,0.01,5.0,5294.0,4367.0,8734.0,927.0,1325.0,24.0,25.0,0.6637320303093911,0.6281199908403938,0.6900987508950727,0.638310994694242,0.22362537682056427,0.6632102861883036,0.609056603773585,0.6369018793958261,0.6605516174186601,0.23408843576908112,0.6578599735799208,0.01906338706680888,0.05319687149924657,0.02224062272441807,,,,,,,,,,,,,,,,
random_028,1.0,fold,0.1,6,3,0.75,0.6,0.1,0.0,5.0,1323.0,1091.0,2182.0,232.0,1325.0,20.0,21.0,0.6660209231335541,0.7140238313473877,0.8110846104401368,0.6095574961656455,0.20927533507347107,0.738255033557047,0.5713207547169812,0.5871951498512926,0.6807493675264797,0.24386845529079437,0.609353507565337,0.1427030766304065,0.22388946058884418,0.07119187136083427,,,,,,,,,,,,,,,,
random_028,2.0,fold,0.1,6,3,0.75,0.6,0.1,0.0,5.0,2648.0,2185.0,4370.0,463.0,1323.0,19.0,20.0,0.676204766683908,0.6768878718535469,0.7565070820049129,0.6205634941208613,0.2147926241159439,0.7055879899916597,0.6016628873771731,0.6205603038936371,0.6679358612767272,0.23758646845817566,0.651685393258427,0.07522498447637382,0.13594677811127576,0.0473723671558659,,,,,,,,,,,,,,,,
random_028,3.0,fold,0.1,6,3,0.75,0.6,0.1,0.0,5.0,3971.0,3275.0,6550.0,696.0,1323.0,20.0,21.0,0.6705490804181017,0.6738931297709924,0.7466412171893986,0.6217494083833444,0.21545186638832092,0.7099402498642042,0.5865457294028723,0.606962886122637,0.6743195109456992,0.24076583981513977,0.6219765031098825,0.08734740036812005,0.13967833106676153,0.05257010256235484,,,,,,,,,,,,,,,,
random_028,4.0,fold,0.1,6,3,0.75,0.6,0.1,0.0,5.0,5294.0,4367.0,8734.0,927.0,1325.0,25.0,26.0,0.6640911363025056,0.6574307304785895,0.7328663094411827,0.6192015481452332,0.2146368771791458,0.6926869350862778,0.579622641509434,0.6138706329989623,0.6684709095839043,0.23797635734081268,0.6328279499011207,0.07780808896915548,0.11899567644222042,0.04926936143867111,,,,,,,,,,,,,,,,
random_029,1.0,fold,0.1,6,10,1.0,0.6,1.0,0.01,10.0,1323.0,1091.0,2182.0,232.0,1325.0,35.0,36.0,0.6769529694113238,0.6837763519706691,0.7656754288034101,0.6147150700498083,0.21211983263492584,0.6976336546888694,0.5592452830188679,0.5795836193090826,0.6832397756132631,0.24504654109477997,0.59500693481276,0.12453106895180122,0.18609180949432746,0.0685247055634548,,,,,,,,,,,,,,,,
random_029,2.0,fold,0.1,6,10,1.0,0.6,1.0,0.01,10.0,2648.0,2185.0,4370.0,463.0,1323.0,11.0,12.0,0.6812895933572468,0.6416475972540046,0.7053823574536815,0.6513682183471293,0.22940854728221893,0.677645121449156,0.5888133030990174,0.6117990410673337,0.6711040168916744,0.2391154021024704,0.64629388816645,0.052834294154987194,0.09358331638634776,0.019735798544545102,,,,,,,,,,,,,,,,
random_029,3.0,fold,0.1,6,10,1.0,0.6,1.0,0.01,10.0,3971.0,3275.0,6550.0,696.0,1323.0,31.0,32.0,0.6704785966196622,0.6680916030534351,0.7420482586369773,0.6164784505628782,0.21318504214286804,0.6986415303576379,0.5880574452003023,0.6166874135546334,0.6692411061952918,0.23826996982097626,0.628999319264806,0.08003415785313273,0.1253608450823439,0.05276265563241356,,,,,,,,,,,,,,,,
random_029,4.0,fold,0.1,6,10,1.0,0.6,1.0,0.01,10.0,5294.0,4367.0,8734.0,927.0,1325.0,29.0,30.0,0.6687721759402379,0.6464392031142661,0.7150765141796862,0.627278882296882,0.21836526691913605,0.6888351471180976,0.5916981132075472,0.6181920903954802,0.667826448173461,0.23758766055107117,0.6493843162670123,0.05474108990671889,0.09688442378420603,0.04054756587657904,,,,,,,,,,,,,,,,
random_030,1.0,fold,0.1,6,20,0.9,0.6,0.5,0.5,1.0,1323.0,1091.0,2182.0,232.0,1325.0,19.0,20.0,0.6674298817484543,0.6535288725939505,0.7095537738083156,0.6451087939575473,0.22647827863693237,0.6844741235392321,0.5750943396226416,0.5996774193548388,0.6771660035310437,0.24210038781166077,0.6141192597669637,0.07843453297130898,0.10987635445347688,0.03205720957349645,,,,,,,,,,,,,,,,
random_030,2.0,fold,0.1,6,20,0.9,0.6,0.5,0.5,1.0,2648.0,2185.0,4370.0,463.0,1323.0,7.0,8.0,0.6791739239805975,0.6279176201372998,0.6836023050868032,0.6608233760974198,0.2340393215417862,0.6518201284796574,0.5880574452003023,0.6072997012021402,0.6733709809754869,0.24023020267486572,0.6354515050167224,0.03986017493699745,0.07630260388466303,0.012547604878067053,,,,,,,,,,,,,,,,
random_030,3.0,fold,0.1,6,20,0.9,0.6,0.5,0.5,1.0,3971.0,3275.0,6550.0,696.0,1323.0,18.0,19.0,0.667982323052383,0.6476335877862596,0.7114484349585253,0.634248792454762,0.22149865329265594,0.6736425339366516,0.5895691609977324,0.6288773628400184,0.6642909972602561,0.2359382063150406,0.6231783483691881,0.05806442678852719,0.0825710721185069,0.030042204805494133,,,,,,,,,,,,,,,,
random_030,4.0,fold,0.1,6,20,0.9,0.6,0.5,0.5,1.0,5294.0,4367.0,8734.0,927.0,1325.0,24.0,25.0,0.6669808180747552,0.6455232425005725,0.7119953069216561,0.6279694557944655,0.21876640617847443,0.6882803060813532,0.6143396226415094,0.6292263346016372,0.664454159467353,0.2359505146741867,0.6649180327868852,0.03118361985906304,0.0827689723200189,0.036484703672887475,,,,,,,,,,,,,,,,
anchor_faster_lr_0p10,,aggregate,0.1,3,5,0.9,0.9,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.6769031667904677,0.014410584342714736,0.6036153213356886,0.0251942138031903,0.2417122945189476,0.006670970827781891,0.58214535290007,0.024552644096102513,0.6293383793132017,0.036492694350843076,0.6362397931638545,0.6932517756901149,0.0540944402637846,0.08963645435442624,0.03948828640470145,45.5
anchor_low_lr_0p02,,aggregate,0.02,3,5,0.9,0.9,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.6680182504203351,0.0067721240809329175,0.6182732862134404,0.016851290212616686,0.23766356334090233,0.0032865379677322177,0.5917728433092314,0.01680203277948452,0.639443576571714,0.026360300873534793,0.61840342934079,0.6698024065667061,0.02663058603155849,0.05152912035326579,0.017566413472647757,157.0
anchor_moderate_depth3_mcw5,,aggregate,0.05,3,5,0.75,0.75,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.6673890555829307,0.0056358092006383856,0.6202656721908618,0.010709539951283953,0.23735134676098824,0.0027309676061868693,0.6036673369557466,0.01431752585404892,0.6576829403590797,0.01620929293205358,0.6183603741325989,0.6697384949540308,0.01469303717685233,0.049472822763169,0.017655129690793775,71.0
anchor_moderate_depth4_mcw3,,aggregate,0.05,4,3,0.75,0.75,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.6700846627592433,0.0059019518735531845,0.6113602660672367,0.01288569661821983,0.23866566643118858,0.0028324895378313386,0.5934683894522168,0.00994717830593716,0.6472929484760608,0.012606094168750014,0.6354807498894963,0.6972296946146344,0.04201236043727932,0.08586942854739765,0.028299165408616905,47.5
anchor_shallow_depth2_conservative,,aggregate,0.05,2,20,0.9,0.9,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.6662132142213242,0.0060299714645379145,0.6220750266726428,0.011280646676068977,0.23682034388184547,0.0028501452093380765,0.5955481395912663,0.008439103981657092,0.6499795794432166,0.011019324789873062,0.6040298527109237,0.6418841392647634,0.008481713119657425,0.019809112592120648,0.0049695392145090445,72.5
anchor_shallow_depth3_conservative,,aggregate,0.05,3,10,0.9,0.9,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.6677355536033067,0.006828230586473059,0.6179645999360088,0.016462425256635778,0.2375514842569828,0.003311198144273038,0.5883729089119925,0.016872975582274546,0.6381478569217287,0.028831396294236925,0.6173709887742669,0.666010492071188,0.028998079862274484,0.04804589213517929,0.01557465373161629,55.0
anchor_strong_reg_gamma,,aggregate,0.05,4,5,0.9,0.9,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.6700782120290731,0.0064407831720289955,0.6129825223504035,0.016394743951680887,0.23866936936974525,0.0031261478791103593,0.5883672043240776,0.013597924197548758,0.641191820574807,0.014917296084429339,0.6318770908736108,0.6893218270784441,0.04350988654953314,0.07633930472804057,0.024258283287364762,35.0
