candidate_id,fold,row_type,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,n_train_unique,n_train_augmented,n_inner_fit_unique,n_inner_early_stop,n_val,best_iteration,effective_n_estimators,best_score_inner_early_stop,train_accuracy,train_roc_auc,train_log_loss,train_brier,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_log_loss,val_brier,train_val_auc_gap,train_val_log_loss_gap,fit_seconds,val_log_loss_mean,val_log_loss_std,val_roc_auc_mean,val_roc_auc_std,val_brier_mean,val_brier_std,val_accuracy_mean,val_accuracy_std,val_precision_mean,val_recall_mean,val_f1_mean,train_roc_auc_mean,train_log_loss_mean,train_accuracy_mean,train_val_auc_gap_mean,train_val_log_loss_gap_mean,best_iterations,median_effective_n_estimators,mean_fit_seconds
random_008,4.0,fold,0.015,6,80,0.9,0.7,0.5,0.5,1.0,6154.0,12308.0,5230.0,924.0,1608.0,207.0,208.0,0.6614617064788744,0.6382840428989275,0.6945799057204362,0.6414892511123764,0.2250228375196457,0.5876865671641791,0.6045314109165808,0.6778290993071594,0.6390854654327708,0.631060021289443,0.6610744728906498,0.2346199005842209,0.0635198844309931,0.019585221778273376,0.5614169999971637,,,,,,,,,,,,,,,,,,,
random_009,1.0,fold,0.02,4,5,0.75,0.7,0.0,0.1,5.0,1221.0,2442.0,1038.0,183.0,1544.0,30.0,31.0,0.689953375058096,0.6601146601146601,0.7325277155881638,0.6624883488948309,0.2347380816936493,0.5757772020725389,0.5934579439252337,0.6233128834355828,0.6080191502094554,0.6031575315374452,0.6820442370779632,0.2444666177034378,0.12937018405071854,0.019555888183132364,0.049641300000075717,,,,,,,,,,,,,,,,,,,
random_009,2.0,fold,0.02,4,5,0.75,0.7,0.0,0.1,5.0,2765.0,5530.0,2350.0,415.0,1780.0,274.0,275.0,0.6681688147855093,0.7132007233273056,0.7907672103590472,0.5973595420147939,0.2040899246931076,0.5634831460674158,0.5806754221388368,0.6522655426765016,0.6143920595533499,0.5883601587078171,0.6804982124392972,0.24375559389591217,0.20240705165123007,0.08313867042450329,0.3829339000003529,,,,,,,,,,,,,,,,,,,
random_009,3.0,fold,0.02,4,5,0.75,0.7,0.0,0.1,5.0,4545.0,9090.0,3863.0,682.0,1609.0,155.0,156.0,0.6795299393821322,0.6468646864686468,0.7058525968568836,0.6402529044039824,0.22432492673397064,0.5879428216283406,0.5930824008138352,0.6891252955082743,0.6375068343357025,0.6235209094373646,0.6664228333296413,0.23702125251293182,0.08233168741951902,0.026169928925658836,0.2740466999966884,,,,,,,,,,,,,,,,,,,
random_009,4.0,fold,0.02,4,5,0.75,0.7,0.0,0.1,5.0,6154.0,12308.0,5230.0,924.0,1608.0,159.0,160.0,0.6624780248253892,0.6298342541436464,0.6868401397920082,0.6442165646611234,0.22640928626060486,0.5932835820895522,0.6083844580777096,0.687066974595843,0.6453362255965293,0.6353996128060357,0.6585962515262833,0.23350100219249725,0.05144052698597246,0.01437968686515989,0.3552953000034904,,,,,,,,,,,,,,,,,,,
random_010,1.0,fold,0.02,4,40,0.9,0.7,2.0,1.0,1.0,1221.0,2442.0,1038.0,183.0,1544.0,23.0,24.0,0.6874510528611355,0.6265356265356266,0.6769077226013541,0.6751639648175788,0.24103188514709473,0.5770725388601037,0.5973557692307693,0.6098159509202454,0.6035215543412265,0.6087841988773596,0.6831985731902449,0.24503721296787262,0.06812352372399455,0.008034608372666119,0.04199299999891082,,,,,,,,,,,,,,,,,,,
random_010,2.0,fold,0.02,4,40,0.9,0.7,2.0,1.0,1.0,2765.0,5530.0,2350.0,415.0,1780.0,264.0,265.0,0.6694392891892468,0.674502712477396,0.7436214640296273,0.6198264526352307,0.214657261967659,0.5842696629213483,0.5986779981114259,0.6680716543730242,0.6314741035856574,0.5961915703273698,0.6779294228001229,0.24249456822872162,0.14742989370225745,0.05810297016489219,0.3359225999956834,,,,,,,,,,,,,,,,,,,
random_010,3.0,fold,0.02,4,40,0.9,0.7,2.0,1.0,1.0,4545.0,9090.0,3863.0,682.0,1609.0,116.0,117.0,0.6804554821196889,0.6248624862486248,0.6764440691188487,0.6518723306422944,0.22988630831241608,0.5873213175885643,0.5904572564612326,0.7021276595744681,0.6414686825053996,0.6254093738477889,0.6658920159382508,0.2367667555809021,0.05103469527105975,0.014019685295956319,0.19945970000117086,,,,,,,,,,,,,,,,,,,
random_010,4.0,fold,0.02,4,40,0.9,0.7,2.0,1.0,1.0,6154.0,12308.0,5230.0,924.0,1608.0,133.0,134.0,0.6603763745331661,0.6173220669483263,0.6705981446231335,0.6511264407493006,0.22967523336410522,0.5901741293532339,0.6057201225740552,0.684757505773672,0.6428184281842818,0.6337717796604894,0.6600814610918463,0.23412328958511353,0.03682636496264413,0.008955020342545694,0.28806449999683537,,,,,,,,,,,,,,,,,,,
random_011,1.0,fold,0.02,4,40,0.9,0.85,0.5,0.5,20.0,1221.0,2442.0,1038.0,183.0,1544.0,27.0,28.0,0.6895182464943558,0.6265356265356266,0.6692633452917217,0.6765346314306859,0.2417135089635849,0.5796632124352331,0.5958429561200924,0.6331288343558282,0.6139202855443189,0.6020820183964923,0.6847239463052097,0.2457955926656723,0.06718132689522938,0.00818931487452379,0.04477989999577403,,,,,,,,,,,,,,,,,,,
random_011,2.0,fold,0.02,4,40,0.9,0.85,0.5,0.5,20.0,2765.0,5530.0,2350.0,415.0,1780.0,178.0,179.0,0.6696757305817431,0.6481012658227848,0.7133950568644446,0.636540762710221,0.22248274087905884,0.5741573033707865,0.5888372093023255,0.667017913593256,0.6254940711462451,0.5936630996717045,0.6780821942953046,0.24259251356124878,0.1197319571927401,0.04154143158508361,0.24832410000090022,,,,,,,,,,,,,,,,,,,
random_011,3.0,fold,0.02,4,40,0.9,0.85,0.5,0.5,20.0,4545.0,9090.0,3863.0,682.0,1609.0,117.0,118.0,0.680409283319876,0.6257425742574257,0.6727128288630655,0.6542728133562911,0.2309921681880951,0.5935363579863269,0.5956175298804781,0.706855791962175,0.6464864864864864,0.6277308372760256,0.6667052667562277,0.23708179593086243,0.04498199158703986,0.012432453399936594,0.22345710000081453,,,,,,,,,,,,,,,,,,,
random_011,4.0,fold,0.02,4,40,0.9,0.85,0.5,0.5,20.0,6154.0,12308.0,5230.0,924.0,1608.0,254.0,255.0,0.6615925766527653,0.6334091647708807,0.6887803820479751,0.6421461677284931,0.22545605897903442,0.5901741293532339,0.6072538860103627,0.6766743648960739,0.6400873839432004,0.6350813605323606,0.6594867054514139,0.23388797044754028,0.053699021515614453,0.017340537722920768,0.5463840999946115,,,,,,,,,,,,,,,,,,,
random_012,1.0,fold,0.02,5,5,1.0,0.5,2.0,0.5,20.0,1221.0,2442.0,1038.0,183.0,1544.0,26.0,27.0,0.6883510934199141,0.6666666666666666,0.7300461252124186,0.6667560356269937,0.2368454486131668,0.5848445595854922,0.5993150684931506,0.6441717791411042,0.6209343583678297,0.601764750435507,0.6841109870425113,0.24549183249473572,0.1282813747769116,0.017354951415517572,0.060534399999596644,,,,,,,,,,,,,,,,,,,
random_012,2.0,fold,0.02,5,5,1.0,0.5,2.0,0.5,20.0,2765.0,5530.0,2350.0,415.0,1780.0,197.0,198.0,0.6697129647415805,0.7059674502712477,0.7791048774722245,0.6081248291240795,0.20888833701610565,0.5702247191011236,0.5853432282003711,0.6649104320337197,0.6225949679329058,0.5907225161960339,0.6791428563919167,0.24310562014579773,0.18838236127619057,0.07101802726783724,0.3604702000011457,,,,,,,,,,,,,,,,,,,
random_012,3.0,fold,0.02,5,5,1.0,0.5,2.0,0.5,20.0,4545.0,9090.0,3863.0,682.0,1609.0,160.0,161.0,0.6802074036552759,0.6690869086908691,0.7373034968929342,0.6294588904961824,0.21905839443206787,0.5823492852703542,0.5884146341463414,0.6843971631205674,0.6327868852459017,0.6200197366994166,0.6679304453534209,0.23771944642066956,0.1172837601935176,0.03847155485723852,0.3649457000065013,,,,,,,,,,,,,,,,,,,
random_012,4.0,fold,0.02,5,5,1.0,0.5,2.0,0.5,20.0,6154.0,12308.0,5230.0,924.0,1608.0,160.0,161.0,0.6633335399034219,0.6556711082222945,0.7171086186872422,0.6349159079560853,0.22183570265769958,0.5845771144278606,0.6018518518518519,0.6755196304849884,0.6365614798694232,0.6313059081316957,0.6613891848585979,0.23471477627754211,0.08580271055554645,0.026473276902512555,0.4004075000048033,,,,,,,,,,,,,,,,,,,
random_013,1.0,fold,0.03,2,10,0.75,0.85,5.0,0.01,10.0,1221.0,2442.0,1038.0,183.0,1544.0,68.0,69.0,0.6901815685092426,0.6216216216216216,0.6591980686753164,0.6642234326630672,0.23568663001060486,0.5809585492227979,0.5976744186046512,0.6306748466257669,0.6137313432835821,0.614907386368418,0.674491036250528,0.2407689392566681,0.044290682306898366,0.010267603587460816,0.06081669999548467,,,,,,,,,,,,,,,,,,,
random_013,2.0,fold,0.03,2,10,0.75,0.85,5.0,0.01,10.0,2765.0,5530.0,2350.0,415.0,1780.0,361.0,362.0,0.6708250654749124,0.640506329113924,0.6955548551466919,0.6391320311686033,0.2239411473274231,0.5780898876404494,0.5914972273567468,0.6743940990516333,0.6302314130969966,0.5900136821456242,0.6800295018548883,0.24350224435329437,0.10554117300106769,0.04089747068628502,0.2539325999969151,,,,,,,,,,,,,,,,,,,
random_013,3.0,fold,0.03,2,10,0.75,0.85,5.0,0.01,10.0,4545.0,9090.0,3863.0,682.0,1609.0,74.0,75.0,0.6819075461793854,0.5936193619361936,0.6279395985917382,0.66924798410816,0.23822826147079468,0.5879428216283406,0.5917753259779338,0.6973995271867612,0.6402604449267498,0.6244938016849007,0.6696762007020425,0.23846006393432617,0.0034457969068375505,0.00042821659388248,0.09962369999993825,,,,,,,,,,,,,,,,,,,
random_013,4.0,fold,0.03,2,10,0.75,0.85,5.0,0.01,10.0,6154.0,12308.0,5230.0,924.0,1608.0,172.0,173.0,0.6627648364091332,0.5999350016249594,0.6366683682150758,0.6617649575939737,0.23480793833732605,0.5895522388059702,0.6046747967479674,0.687066974595843,0.6432432432432432,0.6351731790367461,0.6595427931617704,0.23386944830417633,0.0014951891783296922,-0.002222164432203244,0.2510143000035896,,,,,,,,,,,,,,,,,,,
random_014,1.0,fold,0.03,2,40,1.0,1.0,0.5,0.1,1.0,1221.0,2442.0,1038.0,183.0,1544.0,11.0,12.0,0.6900734256525509,0.6003276003276004,0.6156704340085777,0.6843058816843751,0.2455846220254898,0.5783678756476683,0.5960187353629977,0.6245398773006134,0.609946075494308,0.6004493928147643,0.6853073102375269,0.24608540534973145,0.0152210411938134,0.001001428553151773,0.023591600001964252,,,,,,,,,,,,,,,,,,,
random_014,2.0,fold,0.03,2,40,1.0,1.0,0.5,0.1,1.0,2765.0,5530.0,2350.0,415.0,1780.0,589.0,590.0,0.6648926343903484,0.6538878842676311,0.7175990859664327,0.6275846496985552,0.21859018504619598,0.5679775280898877,0.5858778625954199,0.6469968387776607,0.614922383575363,0.5868936710883201,0.6835715358465668,0.24509380757808685,0.1307054148781126,0.055986886148011616,0.47290110000176355,,,,,,,,,,,,,,,,,,,
random_014,3.0,fold,0.03,2,40,1.0,1.0,0.5,0.1,1.0,4545.0,9090.0,3863.0,682.0,1609.0,68.0,69.0,0.6812744921952748,0.5982398239823983,0.6279325985057927,0.6698645186386492,0.23853130638599396,0.5922933499067744,0.5946215139442231,0.7056737588652482,0.6454054054054054,0.6232784609712191,0.6703680416784941,0.23879586160182953,0.004654137534573666,0.0005035230398449109,0.10494750000361819,,,,,,,,,,,,,,,,,,,
random_014,4.0,fold,0.03,2,40,1.0,1.0,0.5,0.1,1.0,6154.0,12308.0,5230.0,924.0,1608.0,156.0,157.0,0.6635100786691104,0.5996100097497562,0.6363357976631008,0.662403017784981,0.23509806394577026,0.5883084577114428,0.6053719008264463,0.6766743648960739,0.6390403489640131,0.6331586188006948,0.6608406657939113,0.23443861305713654,0.0031771788624059827,-0.0015623519910696881,0.24463229999673786,,,,,,,,,,,,,,,,,,,
random_015,1.0,fold,0.03,2,80,1.0,0.5,5.0,0.1,5.0,1221.0,2442.0,1038.0,183.0,1544.0,22.0,23.0,0.6866561620613265,0.5921375921375921,0.6220767135111807,0.6798837765357534,0.24338695406913757,0.5770725388601037,0.5935334872979214,0.6306748466257669,0.611540749553837,0.6063579826133791,0.6818681197012031,0.24437884986400604,0.015718730897801514,0.001984343165449709,0.028889900000649504,,,,,,,,,,,,,,,,,,,
random_015,2.0,fold,0.03,2,80,1.0,0.5,5.0,0.1,5.0,2765.0,5530.0,2350.0,415.0,1780.0,111.0,112.0,0.6749296103615359,0.6057866184448463,0.6419525648097077,0.6631124397056998,0.23527933657169342,0.5747191011235955,0.5890538033395176,0.6691253951527925,0.6265416872224963,0.5904207228078451,0.6789590406942487,0.24297752976417542,0.05153184200186267,0.015846600988548953,0.12789340000017546,,,,,,,,,,,,,,,,,,,
random_015,3.0,fold,0.03,2,80,1.0,0.5,5.0,0.1,5.0,4545.0,9090.0,3863.0,682.0,1609.0,59.0,60.0,0.6816315066255083,0.5947194719471948,0.623798172744232,0.6721193793715565,0.2396085262298584,0.5879428216283406,0.5919597989949749,0.6962174940898345,0.6398696360673547,0.6242312137295545,0.6714531985592332,0.23928651213645935,-0.0004330409853224859,-0.0006661808123232804,0.08880960000533378,,,,,,,,,,,,,,,,,,,
random_015,4.0,fold,0.03,2,80,1.0,0.5,5.0,0.1,5.0,6154.0,12308.0,5230.0,924.0,1608.0,174.0,175.0,0.6632749348620832,0.5973350666233345,0.6335050253986579,0.6632677226990932,0.23550479114055634,0.5895522388059702,0.6044624746450304,0.6882217090069284,0.6436285097192225,0.6358213554278742,0.6596083497968582,0.23385155200958252,-0.0023163300292162736,-0.0036593729022349475,0.23083459999907063,,,,,,,,,,,,,,,,,,,
random_016,1.0,fold,0.03,3,40,1.0,0.7,0.5,0.5,1.0,1221.0,2442.0,1038.0,183.0,1544.0,24.0,25.0,0.6894447591786828,0.6224406224406225,0.6634585817171527,0.6710178780663604,0.23899053037166595,0.5770725388601037,0.5933179723502304,0.6319018404907976,0.6120023767082591,0.6073552307135583,0.6803508753716098,0.24362792074680328,0.056103351003594315,0.00933299730524939,0.03427739999460755,,,,,,,,,,,,,,,,,,,
random_016,2.0,fold,0.03,3,40,1.0,0.7,0.5,0.5,1.0,2765.0,5530.0,2350.0,415.0,1780.0,200.0,201.0,0.6677971900945686,0.6452079566003617,0.7018756073858115,0.637892507629712,0.22331057488918304,0.5808988764044943,0.5942432683379758,0.6743940990516333,0.631786771964462,0.5942337174224814,0.6783549195914105,0.2427062690258026,0.10764188996333002,0.04046241196169853,0.20701669999834849,,,,,,,,,,,,,,,,,,,
random_016,3.0,fold,0.03,3,40,1.0,0.7,0.5,0.5,1.0,4545.0,9090.0,3863.0,682.0,1609.0,63.0,64.0,0.6801275963133032,0.6083608360836084,0.6429372827299713,0.6643453519244393,0.23587293922901154,0.5885643256681169,0.5916334661354582,0.7021276595744681,0.6421621621621622,0.6272374197906112,0.6678914163605357,0.23764024674892426,0.0156998629393601,0.0035460644360963967,0.14077179999731015,,,,,,,,,,,,,,,,,,,
random_016,4.0,fold,0.03,3,40,1.0,0.7,0.5,0.5,1.0,6154.0,12308.0,5230.0,924.0,1608.0,124.0,125.0,0.6603654885092081,0.6113097172570686,0.6516700353084546,0.6565452370465004,0.232329323887825,0.5914179104477612,0.6082901554404145,0.6778290993071594,0.6411796832332058,0.6349444108987009,0.6598569474241349,0.23404310643672943,0.01672562440975367,0.003311710377634558,0.20605250000517117,,,,,,,,,,,,,,,,,,,
random_017,1.0,fold,0.03,4,20,0.75,0.7,1.0,0.1,20.0,1221.0,2442.0,1038.0,183.0,1544.0,30.0,31.0,0.6890529508147735,0.638001638001638,0.696481266690044,0.6647966917465135,0.23590382933616638,0.5751295336787565,0.5958986731001207,0.6061349693251534,0.6009732360097324,0.6113610543058395,0.6794831249904658,0.24319972097873688,0.08512021238420442,0.014686433243952357,0.046583600000303704,,,,,,,,,,,,,,,,,,,
random_017,2.0,fold,0.03,4,20,0.75,0.7,1.0,0.1,20.0,2765.0,5530.0,2350.0,415.0,1780.0,264.0,265.0,0.6678564086735966,0.7027124773960217,0.779546397709663,0.6003919026210441,0.2055056095123291,0.5617977528089888,0.5805529075309819,0.6417281348788199,0.6096096096096096,0.5877673502667321,0.6825227797649605,0.24465018510818481,0.19177904744293095,0.08213087714391631,0.35075330000108806,,,,,,,,,,,,,,,,,,,
random_017,3.0,fold,0.03,4,20,0.75,0.7,1.0,0.1,20.0,4545.0,9090.0,3863.0,682.0,1609.0,84.0,85.0,0.6825995814503113,0.6266226622662266,0.6775814858615764,0.6519482594668224,0.22986868023872375,0.581727781230578,0.5885363357215967,0.6796690307328606,0.6308283049917718,0.6251475604881812,0.6677617359011911,0.2375798523426056,0.052433925373395196,0.0158134764343687,0.16001970000070287,,,,,,,,,,,,,,,,,,,
random_017,4.0,fold,0.03,4,20,0.75,0.7,1.0,0.1,20.0,6154.0,12308.0,5230.0,924.0,1608.0,152.0,153.0,0.6615186434771333,0.6337341566460839,0.6881244112828031,0.6429149702777658,0.22578945755958557,0.5901741293532339,0.6052899287894201,0.687066974595843,0.6435911303407247,0.6348603736235006,0.6593347193446973,0.23380863666534424,0.05326403765930254,0.016419749066931555,0.326937400001043,,,,,,,,,,,,,,,,,,,
random_018,1.0,fold,0.03,5,80,0.75,1.0,0.5,0.5,2.0,1221.0,2442.0,1038.0,183.0,1544.0,18.0,19.0,0.689324585466437,0.6003276003276004,0.6261241334664042,0.6805910774319327,0.24373632669448853,0.5874352331606217,0.5967391304347827,0.6736196319018405,0.6328530259365994,0.6102552450200712,0.6822608285159725,0.24457179009914398,0.01586888844633294,0.0016697510840397722,0.0325377999979537,,,,,,,,,,,,,,,,,,,
random_018,2.0,fold,0.03,5,80,0.75,1.0,0.5,0.5,2.0,2765.0,5530.0,2350.0,415.0,1780.0,130.0,131.0,0.6698232722569661,0.6433996383363472,0.7066041551755838,0.636364771694572,0.22246813774108887,0.5668539325842696,0.5833333333333334,0.6564805057955743,0.6177491323748141,0.5902260787528578,0.6802098379725809,0.24358966946601868,0.11637807642272602,0.04384506627800899,0.2266336999964551,,,,,,,,,,,,,,,,,,,
random_018,3.0,fold,0.03,5,80,0.75,1.0,0.5,0.5,2.0,4545.0,9090.0,3863.0,682.0,1609.0,53.0,54.0,0.6806616131161665,0.6231023102310231,0.668901282065741,0.6579500575863745,0.23271381855010986,0.5804847731510255,0.5854145854145855,0.6926713947990544,0.6345425013535463,0.6228137035281287,0.6688155814984204,0.23809222877025604,0.04608757853761225,0.010865523912045871,0.1483654999974533,,,,,,,,,,,,,,,,,,,
random_018,4.0,fold,0.03,5,80,0.75,1.0,0.5,0.5,2.0,6154.0,12308.0,5230.0,924.0,1608.0,125.0,126.0,0.6597167841154775,0.6317842053948651,0.6862037818901181,0.6437372728731722,0.22615939378738403,0.5870646766169154,0.6043388429752066,0.6755196304849884,0.6379498364231189,0.6350447887551901,0.6593883111601552,0.23383468389511108,0.051158993134928,0.015651038286983,0.4234171999996761,,,,,,,,,,,,,,,,,,,
random_019,1.0,fold,0.05,2,40,0.9,0.85,2.0,0.5,1.0,1221.0,2442.0,1038.0,183.0,1544.0,10.0,11.0,0.6885140388389754,0.5954135954135954,0.621812370188547,0.6810081541715015,0.24394437670707703,0.5712435233160622,0.5880322209436134,0.6269938650306749,0.6068883610451307,0.5992038846390131,0.6834746498520121,0.2451760470867157,0.022608485549533874,0.0024664956805106053,0.027237499998591375,,,,,,,,,,,,,,,,,,,
random_019,2.0,fold,0.05,2,40,0.9,0.85,2.0,0.5,1.0,2765.0,5530.0,2350.0,415.0,1780.0,246.0,247.0,0.6711260571896311,0.6386980108499096,0.6995760775352613,0.6367517079063925,0.22283564507961273,0.5747191011235955,0.5897196261682243,0.6649104320337197,0.6250619118375433,0.589715692875774,0.6811059455305234,0.2439814805984497,0.10986038465948733,0.04435423762413093,0.2737683000013931,,,,,,,,,,,,,,,,,,,
random_019,3.0,fold,0.05,2,40,0.9,0.85,2.0,0.5,1.0,4545.0,9090.0,3863.0,682.0,1609.0,41.0,42.0,0.6809396638461223,0.5936193619361936,0.6265396786260542,0.6700326975672337,0.2386089414358139,0.5929148539465506,0.5969543147208122,0.6950354609929078,0.6422719825232114,0.6266556983910097,0.6693550345075161,0.23830150067806244,-0.00011601976495545507,-0.0006776630597176148,0.08238349999737693,,,,,,,,,,,,,,,,,,,
random_019,4.0,fold,0.05,2,40,0.9,0.85,2.0,0.5,1.0,6154.0,12308.0,5230.0,924.0,1608.0,107.0,108.0,0.6629229063305245,0.5992850178745531,0.637956297239834,0.6612503312711943,0.2345798909664154,0.582089552238806,0.5975855130784709,0.6859122401847575,0.6387096774193548,0.6336216019372147,0.6594293875146418,0.23388022184371948,0.004334695302619318,-0.0018209437565525066,0.1802322000003187,,,,,,,,,,,,,,,,,,,
random_020,1.0,fold,0.05,3,80,0.75,0.85,5.0,0.5,1.0,1221.0,2442.0,1038.0,183.0,1544.0,10.0,11.0,0.6883351828882603,0.5954135954135954,0.6206902597577753,0.6808447501329865,0.2438642978668213,0.5738341968911918,0.5871254162042175,0.649079754601227,0.6165501165501166,0.6048414922534442,0.6826421768627476,0.24476258456707,0.015848767504331063,0.0017974267297611313,0.026883999998972286,,,,,,,,,,,,,,,,,,,
random_020,2.0,fold,0.05,3,80,0.75,0.85,5.0,0.5,1.0,2765.0,5530.0,2350.0,415.0,1780.0,224.0,225.0,0.6697828714387962,0.6455696202531646,0.713495390434166,0.6300448328234372,0.21961063146591187,0.5640449438202247,0.5806150978564771,0.6564805057955743,0.6162215628090999,0.5886581479776674,0.682520832618527,0.24462904036045074,0.12483724245649863,0.05247599979508988,0.1950241999948048,,,,,,,,,,,,,,,,,,,
random_020,3.0,fold,0.05,3,80,0.75,0.85,5.0,0.5,1.0,4545.0,9090.0,3863.0,682.0,1609.0,23.0,24.0,0.6826763180169192,0.5988998899889989,0.63308300896361,0.670631973441572,0.23887084424495697,0.5885643256681169,0.5933062880324543,0.6914893617021277,0.638646288209607,0.6273706502576306,0.6711302580896205,0.2391289323568344,0.0057123587059794145,0.0004982846480484637,0.07912000000214903,,,,,,,,,,,,,,,,,,,
random_020,4.0,fold,0.05,3,80,0.75,0.85,5.0,0.5,1.0,6154.0,12308.0,5230.0,924.0,1608.0,88.0,89.0,0.6615570243689921,0.6087097822554436,0.6518643086704228,0.6563820317703102,0.23222866654396057,0.5951492537313433,0.6118626430801248,0.6789838337182448,0.6436781609195402,0.638072465031156,0.6585898119659128,0.233377605676651,0.013791843639266776,0.0022077801956026377,0.199210699996911,,,,,,,,,,,,,,,,,,,
random_021,1.0,fold,0.05,4,5,0.9,0.7,1.0,0.0,1.0,1221.0,2442.0,1038.0,183.0,1544.0,47.0,48.0,0.6837684494224402,0.7256347256347256,0.8090470153480971,0.6049938537487296,0.20710979402065277,0.582901554404145,0.6036363636363636,0.6110429447852761,0.6073170731707317,0.6007691854544842,0.6770375960025296,0.24202677607536316,0.20827782989361288,0.07204374225379995,0.08566769999742974,,,,,,,,,,,,,,,,,,,
random_021,2.0,fold,0.05,4,5,0.9,0.7,1.0,0.0,1.0,2765.0,5530.0,2350.0,415.0,1780.0,73.0,74.0,0.6705784526215979,0.6842676311030741,0.758153547133139,0.6154155408882114,0.21258530020713806,0.5724719101123595,0.5893536121673004,0.6533192834562698,0.6196901549225388,0.5915999994927843,0.6791723099996547,0.2431025505065918,0.16655354764035468,0.06375676911144335,0.13027709999732906,,,,,,,,,,,,,,,,,,,
random_021,3.0,fold,0.05,4,5,0.9,0.7,1.0,0.0,1.0,4545.0,9090.0,3863.0,682.0,1609.0,61.0,62.0,0.6822637450223095,0.6466446644664466,0.7105737659334597,0.6374576338147507,0.2230783849954605,0.5835922933499068,0.5912863070539419,0.6737588652482269,0.6298342541436464,0.6180785997787754,0.6672034675352632,0.2374906688928604,0.09249516615468423,0.029745833720512427,0.17772239999612793,,,,,,,,,,,,,,,,,,,
random_021,4.0,fold,0.05,4,5,0.9,0.7,1.0,0.0,1.0,6154.0,12308.0,5230.0,924.0,1608.0,69.0,70.0,0.6636489519760722,0.634059148521287,0.6944101219337011,0.6399627381867041,0.22453425824642181,0.5901741293532339,0.6074766355140186,0.6755196304849884,0.6396938217605249,0.6325579079075964,0.6595827408136075,0.23407164216041565,0.061852214026104746,0.019620002626903332,0.20766890000231797,,,,,,,,,,,,,,,,,,,
random_022,1.0,fold,0.05,4,40,0.6,0.7,2.0,0.0,20.0,1221.0,2442.0,1038.0,183.0,1544.0,30.0,31.0,0.686769584488999,0.6224406224406225,0.6600814609014647,0.664823975039099,0.23597441613674164,0.5809585492227979,0.5976744186046512,0.6306748466257669,0.6137313432835821,0.6106129078408106,0.6756516780907652,0.24133102595806122,0.04946855306065412,0.010827703051666249,0.06241220000083558,,,,,,,,,,,,,,,,,,,
random_022,2.0,fold,0.05,4,40,0.6,0.7,2.0,0.0,20.0,2765.0,5530.0,2350.0,415.0,1780.0,113.0,114.0,0.6691716526646212,0.6647377938517179,0.7237175951461665,0.6283191594378608,0.2186691015958786,0.5741573033707865,0.5873741994510522,0.6765015806111696,0.6287952987267384,0.5904321351628606,0.6809294556520625,0.24387596547603607,0.13328545998330588,0.05261029621420177,0.20587969999905908,,,,,,,,,,,,,,,,,,,
random_022,3.0,fold,0.05,4,40,0.6,0.7,2.0,0.0,20.0,4545.0,9090.0,3863.0,682.0,1609.0,90.0,91.0,0.6802612767278974,0.6360836083608361,0.6883429513217911,0.6445914581085692,0.22643108665943146,0.5835922933499068,0.586105675146771,0.7080378250591016,0.6413276231263383,0.6208005292038086,0.6665127049937494,0.23710985481739044,0.06754242211798256,0.021921246885180157,0.19663280000531813,,,,,,,,,,,,,,,,,,,
random_022,4.0,fold,0.05,4,40,0.6,0.7,2.0,0.0,20.0,6154.0,12308.0,5230.0,924.0,1608.0,72.0,73.0,0.6622939638438679,0.6176470588235294,0.6652079467081399,0.651912413221957,0.23005548119544983,0.5914179104477612,0.6078431372549019,0.6801385681293303,0.6419618528610355,0.6345662431602995,0.6605992921128249,0.23429183661937714,0.03064170354784035,0.008686878890867833,0.20159660000354052,,,,,,,,,,,,,,,,,,,
random_023,1.0,fold,0.05,5,80,0.75,0.7,1.0,1.0,10.0,1221.0,2442.0,1038.0,183.0,1544.0,10.0,11.0,0.686944497739031,0.5954135954135954,0.6245313300784938,0.6813446768215369,0.24411115050315857,0.5738341968911918,0.5873192436040044,0.6478527607361964,0.6161026837806302,0.6004982032703005,0.6838815101892991,0.24537815153598785,0.02403312680819336,0.0025368333677622257,0.026555899996310472,,,,,,,,,,,,,,,,,,,
random_023,2.0,fold,0.05,5,80,0.75,0.7,1.0,1.0,10.0,2765.0,5530.0,2350.0,415.0,1780.0,66.0,67.0,0.6716683001403349,0.6336347197106691,0.6886820056207812,0.6453280684465764,0.22672055661678314,0.5780898876404494,0.5911602209944752,0.6765015806111696,0.630958230958231,0.590546258713016,0.6796542589513556,0.24331137537956238,0.09813574690776516,0.03432619050477914,0.1485612000033143,,,,,,,,,,,,,,,,,,,
random_023,3.0,fold,0.05,5,80,0.75,0.7,1.0,1.0,10.0,4545.0,9090.0,3863.0,682.0,1609.0,39.0,40.0,0.6829831614172703,0.6246424642464247,0.6700990745497486,0.6560599742296698,0.23181895911693573,0.5860783095090119,0.5918367346938775,0.6855791962174941,0.6352683461117196,0.6214659069431664,0.6684563090160928,0.2379278987646103,0.048633167606582206,0.012396334786422991,0.13061839999863878,,,,,,,,,,,,,,,,,,,
