canonical_model_name,display_name,stage,record,count,unconditional_probability,unconditional_mc_standard_error,unconditional_mc_ci95_low,unconditional_mc_ci95_high,conditional_on_participating_probability,conditional_on_participating_denominator,conditional_mc_standard_error,conditional_mc_ci95_low,conditional_mc_ci95_high
FlyQuest,FlyQuest,stage_2,3-2,4421,0.08842,0.0012696606129198465,0.0859314651986771,0.0909085348013229,0.17826612903225805,24800,0.0024303799340587673,0.17350258436150287,0.18302967370301323
FlyQuest,FlyQuest,stage_2,2-3,5260,0.1052,0.0013721002878798619,0.10251068343575548,0.10788931656424453,0.2120967741935484,24800,0.0025958382679427666,0.20700893118838057,0.2171846171987162
FlyQuest,FlyQuest,stage_2,1-3,5882,0.11764,0.0014408388556670728,0.11481595584289253,0.12046404415710746,0.23717741935483871,24800,0.0027009876561491478,0.23188348354878638,0.24247135516089105
FlyQuest,FlyQuest,stage_2,0-3,4182,0.08364,0.0012380981415057533,0.08121332764264873,0.08606667235735128,0.16862903225806453,24800,0.0023775943532867785,0.16396894732562245,0.1732891171905066
FlyQuest,FlyQuest,stage_3,3-0,300,0.006,0.00034536936748935914,0.005323076039720856,0.006676923960279144,0.031658927817644573,9476,0.001798662796154974,0.028133548737180825,0.03518430689810832
FlyQuest,FlyQuest,stage_3,3-1,834,0.01668,0.000572743879932383,0.01555742199533253,0.01780257800466747,0.08801181933305192,9476,0.0029103993064742155,0.08230743669236246,0.09371620197374139
FlyQuest,FlyQuest,stage_3,3-2,1218,0.02436,0.0006894431144046622,0.023008691495766863,0.025711308504233137,0.12853524693963697,9476,0.0034381395906580813,0.12179649334194713,0.1352740005373268
FlyQuest,FlyQuest,stage_3,2-3,1938,0.03876,0.0008632225946996522,0.03706808371438868,0.040451916285611324,0.20451667370198395,9476,0.0041435003020448315,0.19639541310997607,0.21263793429399183
FlyQuest,FlyQuest,stage_3,1-3,2823,0.05646,0.0010322041309741015,0.05443687990329076,0.058483120096709244,0.29791051076403546,9476,0.004698147232107303,0.28870214218910517,0.30711887933896576
FlyQuest,FlyQuest,stage_3,0-3,2363,0.04726,0.0009489625113775571,0.04540003347769999,0.04911996652230002,0.2493668214436471,9476,0.004444477245661563,0.24065564604215045,0.25807799684514376
FUT Esports,FUT Esports,stage_2,3-0,7566,0.15132,0.0016026369370509342,0.1481788316033802,0.15446116839661983,0.15132,50000,0.0016026369370509342,0.1481788316033802,0.15446116839661983
FUT Esports,FUT Esports,stage_2,3-1,10780,0.2156,0.0018391119596152922,0.21199534055915403,0.219204659440846,0.2156,50000,0.0018391119596152922,0.21199534055915403,0.219204659440846
FUT Esports,FUT Esports,stage_2,3-2,10580,0.2116,0.0018266112886982824,0.20801984187415137,0.21518015812584865,0.2116,50000,0.0018266112886982824,0.20801984187415137,0.21518015812584865
FUT Esports,FUT Esports,stage_2,2-3,9354,0.18708,0.001744024504415004,0.1836617119713466,0.1904982880286534,0.18708,50000,0.001744024504415004,0.1836617119713466,0.1904982880286534
FUT Esports,FUT Esports,stage_2,1-3,7749,0.15498,0.001618401678199822,0.15180793271072834,0.15815206728927167,0.15498,50000,0.001618401678199822,0.15180793271072834,0.15815206728927167
FUT Esports,FUT Esports,stage_2,0-3,3971,0.07942,0.0012092349945316667,0.07704989941071794,0.08179010058928207,0.07942,50000,0.0012092349945316667,0.07704989941071794,0.08179010058928207
FUT Esports,FUT Esports,stage_3,3-0,1592,0.03184,0.0007851906061587848,0.03030102641192878,0.033378973588071216,0.05503699094240476,28926,0.0013408819786834916,0.05240886226418512,0.0576651196206244
FUT Esports,FUT Esports,stage_3,3-1,3605,0.0721,0.0011567332449618623,0.06983280283987475,0.07436719716012524,0.12462836202724192,28926,0.0019420503635032762,0.1208219433147755,0.12843478073970835
FUT Esports,FUT Esports,stage_3,3-2,5141,0.10282,0.0013582933968771253,0.10015774494212083,0.10548225505787916,0.1777293784138837,28926,0.002247723090344926,0.17332384115680766,0.18213491567095974
FUT Esports,FUT Esports,stage_3,2-3,6397,0.12794,0.0014937962136784254,0.1250121594211903,0.1308678405788097,0.22115052202171057,28926,0.0024402063901263456,0.21636771749706293,0.2259333265463582
FUT Esports,FUT Esports,stage_3,1-3,7039,0.14078,0.0015553841429048966,0.1377314470799064,0.14382855292009358,0.24334508746456476,28926,0.0025229929023033782,0.23840002137605015,0.24829015355307937
FUT Esports,FUT Esports,stage_3,0-3,5152,0.10304,0.001359579040732829,0.10037522508016367,0.10570477491983635,0.17810965913019428,28926,0.002249606113430815,0.17370043114786987,0.18251888711251868
Team Spirit,Team Spirit,stage_2,3-0,21266,0.42532,0.002210985742152129,0.4209864679453818,0.42965353205461815,0.42532,50000,0.002210985742152129,0.4209864679453818,0.42965353205461815
Team Spirit,Team Spirit,stage_2,3-1,16214,0.32428,0.0020934301115633166,0.3201768769813359,0.3283831230186641,0.32428,50000,0.0020934301115633166,0.3201768769813359,0.3283831230186641
Team Spirit,Team Spirit,stage_2,3-2,7874,0.15748,0.0016289877200273794,0.15428718406874634,0.16067281593125368,0.15748,50000,0.0016289877200273794,0.15428718406874634,0.16067281593125368
Team Spirit,Team Spirit,stage_2,2-3,2384,0.04768,0.0009529597850906407,0.045812198821222345,0.049547801178777655,0.04768,50000,0.0009529597850906407,0.045812198821222345,0.049547801178777655
Team Spirit,Team Spirit,stage_2,1-3,1592,0.03184,0.0007851906061587848,0.03030102641192878,0.033378973588071216,0.03184,50000,0.0007851906061587848,0.03030102641192878,0.033378973588071216
Team Spirit,Team Spirit,stage_2,0-3,670,0.0134,0.0005142069622243558,0.012392154354040263,0.014407845645959738,0.0134,50000,0.0005142069622243558,0.012392154354040263,0.014407845645959738
Team Spirit,Team Spirit,stage_3,3-0,11980,0.2396,0.0019088836528191025,0.23585858804047458,0.24334141195952544,0.264144287163205,45354,0.0020701849464348273,0.2600867246681927,0.26820184965821725
Team Spirit,Team Spirit,stage_3,3-1,15544,0.31088,0.0020699450504783937,0.30682290770106235,0.3149370922989376,0.34272611015566434,45354,0.002228635213129124,0.33835798513793125,0.34709423517339744
Team Spirit,Team Spirit,stage_3,3-2,10160,0.2032,0.0017994985968319062,0.19967298275020945,0.20672701724979053,0.22401552233540592,45354,0.0019577524459653745,0.22017832754131378,0.22785271712949806
Team Spirit,Team Spirit,stage_3,2-3,3846,0.07692,0.0011916653355703523,0.07458433594228212,0.07925566405771789,0.08479957666357985,45354,0.001308118688862309,0.08223566403340972,0.08736348929374997
Team Spirit,Team Spirit,stage_3,1-3,2677,0.05354,0.001006712157471042,0.051566844171356756,0.05551315582864324,0.05902456233187811,45354,0.0011066180086070029,0.05685559103500838,0.06119353362874784
Team Spirit,Team Spirit,stage_3,0-3,1147,0.02294,0.0006695335152178717,0.02162771431017297,0.024252285689827027,0.02528994135026679,45354,0.000737231421782388,0.02384496776357331,0.026734914936960272
Astralis,Astralis,stage_2,3-0,7377,0.14754,0.001586013545969895,0.14443141344989902,0.150648586550101,0.14754,50000,0.001586013545969895,0.14443141344989902,0.150648586550101
Astralis,Astralis,stage_2,3-1,11314,0.22628,0.0018712421628426397,0.22261236536082843,0.2299476346391716,0.22628,50000,0.0018712421628426397,0.22261236536082843,0.2299476346391716
Astralis,Astralis,stage_2,3-2,10613,0.21226,0.0018286918406336262,0.2086757639923581,0.2158442360076419,0.21226,50000,0.0018286918406336262,0.2086757639923581,0.2158442360076419
Astralis,Astralis,stage_2,2-3,9382,0.18764,0.0017460311016702997,0.18421777904072623,0.19106222095927378,0.18764,50000,0.0017460311016702997,0.18421777904072623,0.19106222095927378
Astralis,Astralis,stage_2,1-3,7429,0.14858,0.0015906224165401417,0.1454623800635813,0.15169761993641867,0.14858,50000,0.0015906224165401417,0.1454623800635813,0.15169761993641867
Astralis,Astralis,stage_2,0-3,3885,0.0777,0.0011971859504688485,0.07535351553708106,0.08004648446291895,0.0777,50000,0.0011971859504688485,0.07535351553708106,0.08004648446291895
Astralis,Astralis,stage_3,3-0,1390,0.0278,0.0007352164307195535,0.026358975795789674,0.029241024204210323,0.047433797433797435,29304,0.0012417325875405318,0.04500000156221799,0.04986759330537688
Astralis,Astralis,stage_3,3-1,3484,0.06968,0.001138636883295109,0.0674482717087416,0.07191172829125841,0.1188916188916189,29304,0.0018907183259045147,0.11518581097284604,0.12259742681039175
Astralis,Astralis,stage_3,3-2,5097,0.10194,0.0013531314525943147,0.09928786235291515,0.10459213764708486,0.17393529893529894,29304,0.0022143050137577265,0.16959526110833378,0.1782753367622641
Astralis,Astralis,stage_3,2-3,6642,0.13284,0.0015178506804030495,0.12986501266641004,0.13581498733359,0.22665847665847666,29304,0.002445728220393284,0.22186484934650583,0.2314521039704475
Astralis,Astralis,stage_3,1-3,7473,0.14946,0.0015945012285978335,0.14633477759194827,0.15258522240805175,0.25501638001638,29304,0.0025462084053294283,0.2500258115419343,0.2600069484908257
Astralis,Astralis,stage_3,0-3,5218,0.10436,0.0013672526496591622,0.10168018480666803,0.10703981519333196,0.17806442806442807,29304,0.0022348275674333624,0.17368416603225867,0.18244469009659747
G2 Esports,G2 Esports,stage_2,3-0,9802,0.19604,0.0017754341350779534,0.1925601490952472,0.19951985090475277,0.19604,50000,0.0017754341350779534,0.1925601490952472,0.19951985090475277
G2 Esports,G2 Esports,stage_2,3-1,13046,0.26092,0.00196387756033822,0.2570707999817371,0.2647692000182629,0.26092,50000,0.00196387756033822,0.2570707999817371,0.2647692000182629
G2 Esports,G2 Esports,stage_2,3-2,10759,0.21518,0.0018378115659664351,0.2115778893307058,0.21878211066929423,0.21518,50000,0.0018378115659664351,0.2115778893307058,0.21878211066929423
G2 Esports,G2 Esports,stage_2,2-3,7846,0.15692,0.0016266291132277205,0.15373180693807367,0.16010819306192633,0.15692,50000,0.0016266291132277205,0.15373180693807367,0.16010819306192633
G2 Esports,G2 Esports,stage_2,1-3,5832,0.11664,0.0014355146143456708,0.11382639135588248,0.11945360864411751,0.11664,50000,0.0014355146143456708,0.11382639135588248,0.11945360864411751
G2 Esports,G2 Esports,stage_2,0-3,2715,0.0543,0.001013424984890347,0.05231368702961492,0.05628631297038508,0.0543,50000,0.001013424984890347,0.05231368702961492,0.05628631297038508
G2 Esports,G2 Esports,stage_3,3-0,2114,0.04228,0.0008999155693730385,0.040516165484028845,0.04404383451597115,0.06290356175796709,33607,0.0013243869389311148,0.0603077633576621,0.06549936015827207
G2 Esports,G2 Esports,stage_3,3-1,5287,0.10574,0.0013752021844078057,0.1030446037185607,0.1084353962814393,0.15731841580623085,33607,0.0019861253781540966,0.15342561006504882,0.16121122154741288
G2 Esports,G2 Esports,stage_3,3-2,6907,0.13814,0.0015430964998988236,0.1351155308601983,0.1411644691398017,0.20552265896985747,33607,0.0022042240657326926,0.2012023798010214,0.20984293813869354
G2 Esports,G2 Esports,stage_3,2-3,7289,0.14578,0.0015781520306991973,0.14268682201982957,0.1488731779801704,0.21688933853066325,33607,0.0022481008893959244,0.21248306078744725,0.22129561627387925
G2 Esports,G2 Esports,stage_3,1-3,7306,0.14612,0.0015796768378374103,0.14302383339783867,0.14921616660216133,0.21739518552682477,33607,0.0022499939254410762,0.21298519743296027,0.22180517362068927
G2 Esports,G2 Esports,stage_3,0-3,4704,0.09408,0.0013055952941091662,0.09152103322354603,0.09663896677645396,0.13997083940845656,33607,0.0018926072482378959,0.13626132920191028,0.14368034961500284
Legacy,Legacy,stage_2,3-0,8790,0.1758,0.0017023181841242254,0.17246345635911653,0.1791365436408835,0.1758,50000,0.0017023181841242254,0.17246345635911653,0.1791365436408835
Legacy,Legacy,stage_2,3-1,12295,0.2459,0.0019257891369513953,0.24212545329157528,0.24967454670842473,0.2459,50000,0.0019257891369513953,0.24212545329157528,0.24967454670842473
Legacy,Legacy,stage_2,3-2,11097,0.22194,0.0018584005832973686,0.21829753485673717,0.22558246514326283,0.22194,50000,0.0018584005832973686,0.21829753485673717,0.22558246514326283
Legacy,Legacy,stage_2,2-3,8249,0.16498,0.0016598891505157805,0.16172661726498905,0.16823338273501093,0.16498,50000,0.0016598891505157805,0.16172661726498905,0.16823338273501093
Legacy,Legacy,stage_2,1-3,6406,0.12812,0.0014946923803913633,0.12519040293443293,0.1310495970655671,0.12812,50000,0.0014946923803913633,0.12519040293443293,0.1310495970655671
Legacy,Legacy,stage_2,0-3,3163,0.06326,0.0010886521244180805,0.06112624183614056,0.06539375816385944,0.06326,50000,0.0010886521244180805,0.06112624183614056,0.06539375816385944
Legacy,Legacy,stage_3,3-0,2339,0.04678,0.000944368906730839,0.04492903694280756,0.048630963057192444,0.07268038033683426,32182,0.0014471608485239111,0.06984394507372739,0.07551681559994113
Legacy,Legacy,stage_3,3-1,5106,0.10212,0.0013541898360274309,0.09946578792138625,0.10477421207861376,0.1586601205642906,32182,0.00203663457445625,0.15466831679835635,0.16265192433022485
Legacy,Legacy,stage_3,3-2,6428,0.12856,0.0014968789289718791,0.12562611729921513,0.13149388270078488,0.19973898452551114,32182,0.002228644171664691,0.19537084194904836,0.20410712710197393
Legacy,Legacy,stage_3,2-3,6883,0.13766,0.0015408421359762979,0.13463994941348645,0.14068005058651356,0.21387732272699025,32182,0.002285709411638531,0.20939733228017873,0.21835731317380178
Legacy,Legacy,stage_3,1-3,6957,0.13914,0.001547772983353825,0.1361063649526265,0.14217363504737351,0.21617674476415388,32182,0.0022946002860065656,0.211679328203581,0.22067416132472675
Legacy,Legacy,stage_3,0-3,4469,0.08938,0.0012758621837800509,0.0868793101197911,0.09188068988020891,0.13886644708221987,32182,0.0019276465370990502,0.13508825986950573,0.14264463429493401
paiN Gaming,paiN Gaming,stage_2,3-0,5148,0.10296,0.001359111756994251,0.10029614095629126,0.10562385904370873,0.10296,50000,0.001359111756994251,0.10029614095629126,0.10562385904370873
paiN Gaming,paiN Gaming,stage_2,3-1,8993,0.17986,0.0017176168396938825,0.17649347099419999,0.1832265290058,0.17986,50000,0.0017176168396938825,0.17649347099419999,0.1832265290058
paiN Gaming,paiN Gaming,stage_2,3-2,9619,0.19238,0.0017627815270191596,0.18892494820704245,0.19583505179295754,0.19238,50000,0.0017627815270191596,0.18892494820704245,0.19583505179295754
paiN Gaming,paiN Gaming,stage_2,2-3,10851,0.21702,0.0018434875622037703,0.2134067643780806,0.2206332356219194,0.21702,50000,0.0018434875622037703,0.2134067643780806,0.2206332356219194
paiN Gaming,paiN Gaming,stage_2,1-3,9955,0.1991,0.0017858286031979666,0.19559977593773198,0.20260022406226802,0.1991,50000,0.0017858286031979666,0.19559977593773198,0.20260022406226802
paiN Gaming,paiN Gaming,stage_2,0-3,5434,0.10868,0.0013918955248149914,0.10595188477136261,0.11140811522863739,0.10868,50000,0.0013918955248149914,0.10595188477136261,0.11140811522863739
paiN Gaming,paiN Gaming,stage_3,3-0,742,0.01484,0.0005407360613090272,0.013780157319834308,0.015899842680165695,0.031228956228956228,23760,0.0011284078299603152,0.02901727688223401,0.033440635575678446
paiN Gaming,paiN Gaming,stage_3,3-1,2025,0.0405,0.0008815866378297712,0.03877209018985365,0.042227909810146354,0.08522727272727272,23760,0.0018114346946023427,0.08167686072585213,0.08877768472869331
paiN Gaming,paiN Gaming,stage_3,3-2,3100,0.062,0.0010784804124322333,0.05988617839163282,0.06411382160836718,0.13047138047138046,23760,0.0021851253281871996,0.12618853482813355,0.13475422611462737
paiN Gaming,paiN Gaming,stage_3,2-3,5329,0.10658,0.001380005098541306,0.10387519000685903,0.10928480999314096,0.22428451178451178,23760,0.0027059991461025447,0.2189807534581508,0.22958827011087277
paiN Gaming,paiN Gaming,stage_3,1-3,6691,0.13382,0.0015225781267311047,0.13083574687160704,0.13680425312839295,0.2816077441077441,23760,0.0029179637993421927,0.2758885350610334,0.2873269531544548
paiN Gaming,paiN Gaming,stage_3,0-3,5873,0.11746,0.001439882970244457,0.11463782937832086,0.12028217062167913,0.24718013468013467,23760,0.002798524410514886,0.2416950268355255,0.2526652425247438
Monte,Monte,stage_2,3-0,4535,0.0907,0.0012843170169393537,0.08818273864679887,0.09321726135320113,0.0907,50000,0.0012843170169393537,0.08818273864679887,0.09321726135320113
Monte,Monte,stage_2,3-1,8191,0.16382,0.0016551918776987762,0.1605758239197104,0.1670641760802896,0.16382,50000,0.0016551918776987762,0.1605758239197104,0.1670641760802896
Monte,Monte,stage_2,3-2,9284,0.18568,0.0017389821022655754,0.18227159507955948,0.18908840492044054,0.18568,50000,0.0017389821022655754,0.18227159507955948,0.18908840492044054
Monte,Monte,stage_2,2-3,11122,0.22244,0.001859894870147235,0.21879460605451143,0.22608539394548857,0.22244,50000,0.001859894870147235,0.21879460605451143,0.22608539394548857
Monte,Monte,stage_2,1-3,10570,0.2114,0.0018259794084271596,0.20782108035948277,0.21497891964051724,0.2114,50000,0.0018259794084271596,0.20782108035948277,0.21497891964051724
Monte,Monte,stage_2,0-3,6298,0.12596,0.0014838738383029736,0.12305160727692616,0.12886839272307382,0.12596,50000,0.0014838738383029736,0.12305160727692616,0.12886839272307382
Monte,Monte,stage_3,3-0,891,0.01782,0.000591649348854539,0.016660367276245102,0.018979632723754896,0.0404815992730577,22010,0.001328450765143012,0.037877835773377395,0.04308536277273801
Monte,Monte,stage_3,3-1,2025,0.0405,0.0008815866378297712,0.03877209018985365,0.042227909810146354,0.09200363471149478,22010,0.0019482044286331867,0.08818515403137374,0.09582211539161582
Monte,Monte,stage_3,3-2,3051,0.06102,0.0010704817569673944,0.058921855756343906,0.0631181442436561,0.13861880963198547,22010,0.0023291569439245464,0.13405366202189337,0.14318395724207758
Monte,Monte,stage_3,2-3,4658,0.09316,0.0012998554873523442,0.09061228324478941,0.0957077167552106,0.21163107678328033,22010,0.0027532423917178924,0.20623472169551327,0.2170274318710474
Monte,Monte,stage_3,1-3,6182,0.12364,0.0014720947686884837,0.12075469425337057,0.12652530574662943,0.280872330758746,22010,0.0030293360793930686,0.2749348320431356,0.2868098294743564
Monte,Monte,stage_3,0-3,5203,0.10406,0.0013655146751316881,0.10138359123674189,0.10673640876325811,0.2363925488414357,22010,0.0028637951493771115,0.23077951034865657,0.24200558733421484
9z Team,9z Team,stage_2,3-0,3833,0.07666,0.001189817165786408,0.07432795835505865,0.07899204164494136,0.07666,50000,0.001189817165786408,0.07432795835505865,0.07899204164494136
9z Team,9z Team,stage_2,3-1,7631,0.15262,0.0016082732081334936,0.14946778451205836,0.15577221548794165,0.15262,50000,0.0016082732081334936,0.14946778451205836,0.15577221548794165
9z Team,9z Team,stage_2,3-2,8786,0.17572,0.0017020134053526135,0.17238405372550886,0.17905594627449112,0.17572,50000,0.0017020134053526135,0.17238405372550886,0.17905594627449112
9z Team,9z Team,stage_2,2-3,11369,0.22738,0.0018744510428389427,0.22370607595603567,0.23105392404396433,0.22738,50000,0.0018744510428389427,0.22370607595603567,0.23105392404396433
9z Team,9z Team,stage_2,1-3,11481,0.22962,0.0018809287897206528,0.2259333795721475,0.23330662042785247,0.22962,50000,0.0018809287897206528,0.2259333795721475,0.23330662042785247
9z Team,9z Team,stage_2,0-3,6900,0.138,0.001542439626046997,0.1349768183329479,0.14102318166705213,0.138,50000,0.001542439626046997,0.1349768183329479,0.14102318166705213
9z Team,9z Team,stage_3,3-0,680,0.0136,0.000517977605693528,0.012584763892840684,0.014615236107159315,0.03358024691358025,20250,0.0012659376836183912,0.0310990090536882,0.03606148477347229
9z Team,9z Team,stage_3,3-1,1646,0.03292,0.0007979507954755105,0.031356016440867995,0.034483983559132,0.08128395061728395,20250,0.0019203506622853539,0.07752006331920466,0.08504783791536324
9z Team,9z Team,stage_3,3-2,2591,0.05182,0.0009913091102173933,0.04987703414397391,0.053762965856026086,0.12795061728395063,20250,0.0023473573985597434,0.12334979678277354,0.13255143778512773
9z Team,9z Team,stage_3,2-3,4356,0.08712,0.001261190751631172,0.08464806612680291,0.0895919338731971,0.21511111111111111,20250,0.00288750668632782,0.2094515980059086,0.22077062421631363
9z Team,9z Team,stage_3,1-3,5992,0.11984,0.0014524350202332634,0.1169932273603428,0.1226867726396572,0.29590123456790124,20250,0.003207581250563664,0.28961437531679646,0.302188093819006
9z Team,9z Team,stage_3,0-3,4985,0.0997,0.0013398500662387565,0.09707389387017204,0.10232610612982795,0.24617283950617283,20250,0.0030272162382081586,0.24023949567928485,0.25210618333306084
Team Vitality,Team Vitality,stage_3,3-0,18854,0.37708,0.0021674439951242107,0.3728318097695566,0.38132819023044345,0.37708,50000,0.0021674439951242107,0.3728318097695566,0.38132819023044345
Team Vitality,Team Vitality,stage_3,3-1,16142,0.32284,0.0020910013601143354,0.31874163733417593,0.3269383626658241,0.32284,50000,0.0020910013601143354,0.31874163733417593,0.3269383626658241
Team Vitality,Team Vitality,stage_3,3-2,9001,0.18002,0.0017182130228816216,0.17665230247515204,0.183387697524848,0.18002,50000,0.0017182130228816216,0.17665230247515204,0.183387697524848
Team Vitality,Team Vitality,stage_3,2-3,3197,0.06394,0.0010940902741547428,0.0617955830626567,0.0660844169373433,0.06394,50000,0.0010940902741547428,0.0617955830626567,0.0660844169373433
Team Vitality,Team Vitality,stage_3,1-3,1984,0.03968,0.0008729890904243878,0.0379689413827682,0.0413910586172318,0.03968,50000,0.0008729890904243878,0.0379689413827682,0.0413910586172318
Team Vitality,Team Vitality,stage_3,0-3,822,0.01644,0.0005686778771853184,0.015325391360716777,0.017554608639283223,0.01644,50000,0.0005686778771853184,0.015325391360716777,0.017554608639283223
Natus Vincere,Natus Vincere,stage_3,3-0,11819,0.23638,0.0019000236609053058,0.2326559536246256,0.2401040463753744,0.23638,50000,0.0019000236609053058,0.2326559536246256,0.2401040463753744
Natus Vincere,Natus Vincere,stage_3,3-1,14364,0.28728,0.0020236116307236424,0.2833137212037816,0.29124627879621834,0.28728,50000,0.0020236116307236424,0.2833137212037816,0.29124627879621834
Natus Vincere,Natus Vincere,stage_3,3-2,11065,0.2213,0.0018564822110647868,0.21766129486631303,0.22493870513368697,0.2213,50000,0.0018564822110647868,0.21766129486631303,0.22493870513368697
Natus Vincere,Natus Vincere,stage_3,2-3,6590,0.1318,0.001512803754622522,0.12883490464093986,0.13476509535906014,0.1318,50000,0.001512803754622522,0.12883490464093986,0.13476509535906014
Natus Vincere,Natus Vincere,stage_3,1-3,4302,0.08604,0.0012540902551252044,0.0835819830999546,0.08849801690004541,0.08604,50000,0.0012540902551252044,0.0835819830999546,0.08849801690004541
Natus Vincere,Natus Vincere,stage_3,0-3,1860,0.0372,0.0008463587891668639,0.035541136773232944,0.03885886322676705,0.0372,50000,0.0008463587891668639,0.035541136773232944,0.03885886322676705
Team Falcons,Team Falcons,stage_3,3-0,10007,0.20014,0.001789323785121072,0.1966329253811627,0.20364707461883733,0.20014,50000,0.001789323785121072,0.1966329253811627,0.20364707461883733
Team Falcons,Team Falcons,stage_3,3-1,13193,0.26386,0.001970978946615108,0.2599968812646344,0.2677231187353656,0.26386,50000,0.001970978946615108,0.2599968812646344,0.2677231187353656
Team Falcons,Team Falcons,stage_3,3-2,11101,0.22202,0.0018586399307020174,0.21837706573582405,0.22566293426417594,0.22202,50000,0.0018586399307020174,0.21837706573582405,0.22566293426417594
Team Falcons,Team Falcons,stage_3,2-3,7512,0.15024,0.0015979232922765723,0.14710807034713794,0.1533719296528621,0.15024,50000,0.0015979232922765723,0.14710807034713794,0.1533719296528621
Team Falcons,Team Falcons,stage_3,1-3,5610,0.1122,0.0014114613703534362,0.10943353571410726,0.11496646428589273,0.1122,50000,0.0014114613703534362,0.10943353571410726,0.11496646428589273
Team Falcons,Team Falcons,stage_3,0-3,2577,0.05154,0.0009887732642016572,0.04960200440216475,0.053477995597835254,0.05154,50000,0.0009887732642016572,0.04960200440216475,0.053477995597835254
The Mongolz,The MongolZ,stage_3,3-0,6044,0.12088,0.0014578616230630395,0.11802259121879645,0.12373740878120355,0.12088,50000,0.0014578616230630395,0.11802259121879645,0.12373740878120355
The Mongolz,The MongolZ,stage_3,3-1,10390,0.2078,0.001814492546140656,0.20424359460956432,0.2113564053904357,0.2078,50000,0.001814492546140656,0.20424359460956432,0.2113564053904357
The Mongolz,The MongolZ,stage_3,3-2,10508,0.21016,0.0018220470597654717,0.2065887877628597,0.21373121223714034,0.21016,50000,0.0018220470597654717,0.2065887877628597,0.21373121223714034
The Mongolz,The MongolZ,stage_3,2-3,10807,0.21614,0.001840779728267345,0.212532071732596,0.219747928267404,0.21614,50000,0.001840779728267345,0.212532071732596,0.219747928267404
The Mongolz,The MongolZ,stage_3,1-3,8309,0.16618,0.001664717439086886,0.1629171538193897,0.16944284618061028,0.16618,50000,0.001664717439086886,0.1629171538193897,0.16944284618061028
The Mongolz,The MongolZ,stage_3,0-3,3942,0.07884,0.0012051908927634659,0.0764778258501836,0.08120217414981638,0.07884,50000,0.0012051908927634659,0.0764778258501836,0.08120217414981638
PARIVISION,PARIVISION,stage_3,3-0,3466,0.06932,0.0011359114190816113,0.06709361361860004,0.07154638638139997,0.06932,50000,0.0011359114190816113,0.06709361361860004,0.07154638638139997
PARIVISION,PARIVISION,stage_3,3-1,6787,0.13574,0.0015317614200651484,0.1327377476166723,0.13874225238332769,0.13574,50000,0.0015317614200651484,0.1327377476166723,0.13874225238332769
PARIVISION,PARIVISION,stage_3,3-2,8535,0.1707,0.0016826259833961914,0.16740205307254347,0.17399794692745651,0.1707,50000,0.0016826259833961914,0.16740205307254347,0.17399794692745651
PARIVISION,PARIVISION,stage_3,2-3,12074,0.24148,0.0019139875109310406,0.23772858447857517,0.24523141552142483,0.24148,50000,0.0019139875109310406,0.23772858447857517,0.24523141552142483
PARIVISION,PARIVISION,stage_3,1-3,12174,0.24348,0.0019193618189387847,0.23971805083488,0.24724194916512002,0.24348,50000,0.0019193618189387847,0.23971805083488,0.24724194916512002
PARIVISION,PARIVISION,stage_3,0-3,6964,0.13928,0.0015484255332433652,0.136245085954843,0.14231491404515698,0.13928,50000,0.0015484255332433652,0.136245085954843,0.14231491404515698
Aurora Gaming,Aurora Gaming,stage_3,3-0,4912,0.09824,0.0013310815331902099,0.09563108019494718,0.10084891980505281,0.09824,50000,0.0013310815331902099,0.09563108019494718,0.10084891980505281
Aurora Gaming,Aurora Gaming,stage_3,3-1,8353,0.16706,0.001668238330694988,0.16379025287183782,0.17032974712816215,0.16706,50000,0.001668238330694988,0.16379025287183782,0.17032974712816215
Aurora Gaming,Aurora Gaming,stage_3,3-2,9669,0.19338,0.0017662625829700407,0.18991812533737873,0.19684187466262126,0.19338,50000,0.0017662625829700407,0.18991812533737873,0.19684187466262126
Aurora Gaming,Aurora Gaming,stage_3,2-3,11423,0.22846,0.0018775837046587297,0.22477993593886889,0.2321400640611311,0.22846,50000,0.0018775837046587297,0.22477993593886889,0.2321400640611311
Aurora Gaming,Aurora Gaming,stage_3,1-3,10057,0.20114,0.0017926667308788883,0.1976263732074774,0.20465362679252264,0.20114,50000,0.0017926667308788883,0.1976263732074774,0.20465362679252264
Aurora Gaming,Aurora Gaming,stage_3,0-3,5586,0.11172,0.0014088196591473302,0.10895871346807123,0.11448128653192877,0.11172,50000,0.0014088196591473302,0.10895871346807123,0.11448128653192877
FURIA Esports,FURIA,stage_3,3-0,5961,0.11922,0.0014491831602665,0.11637960100587767,0.12206039899412234,0.11922,50000,0.0014491831602665,0.11637960100587767,0.12206039899412234
FURIA Esports,FURIA,stage_3,3-1,9927,0.19854,0.0017839387231628782,0.19504348010260075,0.20203651989739924,0.19854,50000,0.0017839387231628782,0.19504348010260075,0.20203651989739924
FURIA Esports,FURIA,stage_3,3-2,10812,0.21624,0.0018410880609031172,0.21263146740062988,0.2198485325993701,0.21624,50000,0.0018410880609031172,0.21263146740062988,0.2198485325993701
FURIA Esports,FURIA,stage_3,2-3,10460,0.2092,0.0018189852115946406,0.2056347889852745,0.21276521101472548,0.2092,50000,0.0018189852115946406,0.2056347889852745,0.21276521101472548
