state_type,match_id,deployment_history_status,eligible_for_state,consumed_by_state,eligibility_reason
modern_map,10066396,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066397,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066398,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066399,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066400,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066401,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066402,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066403,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066404,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066407,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066408,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066409,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066410,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066411,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066413,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066414,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066415,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066416,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066417,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066418,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066419,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066420,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066421,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066427,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066428,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066429,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066430,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066431,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066432,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066433,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066434,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066435,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066436,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066437,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066438,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066439,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066440,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066441,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066442,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066443,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066444,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066445,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066446,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066447,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066448,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066449,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066450,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066451,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066456,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066457,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066458,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066459,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066460,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066461,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066462,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066463,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066464,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066465,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066530,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066531,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066532,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066533,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066538,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066539,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066540,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066541,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066543,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066547,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066550,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066554,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066556,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066562,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066563,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066565,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066566,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066567,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066568,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066569,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066570,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066571,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066573,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066576,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066582,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066584,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066585,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066586,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066587,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066588,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066589,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066590,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066591,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066594,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066595,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066596,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066597,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066598,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066599,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066633,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066636,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066638,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066639,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066646,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066657,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066658,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066659,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066660,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066661,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066662,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066663,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066664,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066665,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066666,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066667,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066668,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066669,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066670,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066671,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066672,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066673,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066676,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066680,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066681,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066686,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066687,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066688,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066689,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066690,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066691,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066692,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066693,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066736,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066737,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066738,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066739,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066740,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066742,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066745,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066746,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066747,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066748,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066749,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10066750,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067020,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067021,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067022,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067023,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067024,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067025,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067093,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067101,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067102,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067104,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067105,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067106,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067107,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067108,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067122,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067126,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067133,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067181,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067214,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067215,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067283,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067287,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067290,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067291,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067292,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067293,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067295,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067296,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067297,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067298,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067302,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067306,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067311,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067350,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067351,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067451,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067452,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067459,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067463,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067468,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067472,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067521,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067522,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067523,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067524,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067525,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067526,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067527,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067528,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067529,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067530,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067533,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067534,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067548,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067549,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067555,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067593,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067665,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067666,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067667,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067672,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067675,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067677,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067685,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067687,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067692,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067693,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067695,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067699,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067703,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067704,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067706,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067709,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067714,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067715,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067725,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067726,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067727,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067728,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067729,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067730,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067731,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067732,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067733,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067734,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067735,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067736,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067737,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067738,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067739,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067740,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067741,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067742,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067743,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067744,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067745,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067747,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067748,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067749,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067750,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067751,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067752,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
