team_id,team_name
289649,Lavked
289647,WW Team
288899,Team Vitality
288895,Natus Vincere
288897,Aurora Gaming
288891,Team Falcons
288893,The Mongolz
288487,The Mongolz
288477,PARIVISION
288471,FURIA Esports
288461,Natus Vincere
288483,9z Team
288485,Team Liquid
288469,NRG Esports
288467,TYLOO
288473,The Mongolz
288475,PARIVISION
288479,MOUZ
288481,Ninjas in Pyjamas
288459,Aurora Gaming
288457,Team Falcons
288463,FaZe Clan
288465,NRG Esports
288449,9z Team
288451,MOUZ
288453,Team Liquid
288455,PARIVISION
288441,TYLOO
288443,FaZe Clan
288445,B8 Esports
288447,Team Falcons
288329,Natus Vincere
288331,FUT Esports
288325,Aurora Gaming
288327,FUT Esports
288317,Team Spirit
288323,FUT Esports
288319,Aurora Gaming
288321,Natus Vincere
288209,Astralis
288207,FUT Esports
288205,Team 3DMAX
288167,Aurora Gaming
288173,paiN Gaming
288171,FaZe Clan
288165,Legacy
288163,Team 3DMAX
288169,B8 Esports
288081,G2 Esports
288093,Heroic
288079,The Mongolz
288089,Astralis
288085,B8 Esports
288087,Team 3DMAX
288083,Aurora Gaming
288091,Monte
288055,B8 Esports
288057,Team 3DMAX
288053,Heroic
288051,Astralis
288049,Monte
288047,G2 Esports
288043,Aurora Gaming
288045,paiN Gaming
287799,B8 Esports
287803,Heroic
287807,paiN Gaming
287813,FaZe Clan
287801,Team 3DMAX
287809,Legacy
287805,Monte
287811,Astralis
287749,Team Liquid
287747,Ninjas in Pyjamas
287745,Heroic
287653,M80
287647,paiN Gaming
287649,Passion UA
287651,Gaimin Gladiators
287643,Monte
287645,Astralis
287583,NRG Esports
287585,M80
287581,Passion UA
287579,Gaimin Gladiators
287577,SemperFi
287575,Legacy
287571,Astralis
287573,Monte
287563,Legacy
287561,Gaimin Gladiators
287557,FUT Esports
287559,M80
287553,paiN Gaming
287555,SemperFi
287551,Monte
287549,Astralis
287471,Passion UA
287473,paiN Gaming
287467,M80
287475,Legacy
287465,Gaimin Gladiators
287469,Monte
287463,SemperFi
287477,NRG Esports
287447,Inner Circle
287445,Inner Circle
287441,BetBoom Team
287443,FOKUS
287437,Tricked Esport
287439,BetBoom Team
287431,FOKUS
287429,EYEBALLERS
287435,BetBoom Team
287433,MOUZ NXT
287427,FOKUS
287425,Inner Circle
287423,MOUZ NXT
287421,Tricked Esport
287149,Team Vitality
287147,The Mongolz
287145,The Mongolz
287143,MOUZ
287137,FURIA Esports
287135,Aurora Gaming
287139,Natus Vincere
287141,Team Falcons
287113,G2 Esports
287109,PARIVISION
287107,Astralis
287079,PARIVISION
287081,Heroic
287075,The Mongolz
287077,Aurora Gaming
287073,Astralis
287071,FUT Esports
286997,Team Falcons
286999,paiN Gaming
286993,Team Vitality
286995,Heroic
286989,B8 Esports
286991,Astralis
286985,Aurora Gaming
286987,PARIVISION
286977,The Mongolz
286979,Heroic
286973,FUT Esports
286975,paiN Gaming
286969,FaZe Clan
286971,PARIVISION
286967,Astralis
286965,MOUZ
286357,B8 Esports
286359,paiN Gaming
286353,G2 Esports
286355,Team 3DMAX
286351,Heroic
286349,PARIVISION
286345,Astralis
286347,FUT Esports
286693,Sinners Esports
286665,BET-M 33
286691,Fnatic
286689,ENCE
286687,Johnny Speeds
286685,ENCE
286661,Sinners Esports
286663,BET-M 33
286683,Johnny Speeds
286675,CYBERSHOKE Esports
286681,EYEBALLERS
286679,OG
286677,Johnny Speeds
286659,BET-M 33
286671,Team Nemesis
286673,EYEBALLERS
286657,K27
286667,BASEMENT BOYS
286649,Sinners Esports
286669,Nuclear TigeRES
286647,ENCE
286641,K27
286643,Tricked Esport
286639,OG
286645,EYEBALLERS
286631,BASEMENT BOYS
286635,Johnny Speeds
286637,Sinners Esports
286633,CYBERSHOKE Esports
286295,Team Vitality
286297,MOUZ
286293,MOUZ
286291,FURIA Esports
286289,MOUZ
286287,FURIA Esports
286029,Team Falcons
286031,Aurora Gaming
286009,Team Spirit
286011,Astralis
286025,FaZe Clan
286027,Team Falcons
286015,Astralis
286013,FURIA Esports
286021,FaZe Clan
286023,Team Falcons
286017,Team 3DMAX
286019,Aurora Gaming
286007,Team Spirit
286005,Astralis
286003,The Mongolz
286001,G2 Esports
284615,Team Falcons
284613,NRG Esports
284609,BCGame
284611,FaZe Clan
284607,Team Spirit
284601,FUT Esports
284605,PARIVISION
284603,The Mongolz
285751,FUT Esports
285747,GamerLegion
285753,paiN Gaming
285749,Ninjas in Pyjamas
285739,NRG Esports
285731,Heroic
285743,FUT Esports
285735,G2 Esports
285737,Team 3DMAX
285741,Passion UA
285729,PARIVISION
285745,B8 Esports
284567,G2 Esports
284565,Ninjas in Pyjamas
284571,Team 3DMAX
284569,BCGame
284575,B8 Esports
284573,paiN Gaming
284561,GamerLegion
284563,PARIVISION
286473,BET-M 33
286479,BASEMENT BOYS
286475,OG
286477,MOUZ NXT
286463,Metizport
286467,AY4S
286457,watermelons
286469,ARCRED
286471,brazylijski luz
286461,Phantom Esports
286459,QWENTRY
286465,HAVU Gaming
284215,PARIVISION
285259,FURIA Esports
285257,Team Falcons
284743,PARIVISION
284741,GamerLegion
284737,Heroic
284739,Team Liquid
284823,Gentle Mates
284821,Gentle Mates
284819,BetBoom Team
284815,Nuclear TigeRES
284817,Gentle Mates
284813,Team Nemesis
284811,Nuclear TigeRES
284799,HOTU
284801,Ursa
284803,FUT Esports
284805,Nuclear TigeRES
284807,GenOne
284809,Team Nemesis
284789,BCGame
284787,Fnatic
284797,Ursa
284791,9INE
284793,Gentle Mates
284795,KOLESIE
284783,K27
284785,Nuclear TigeRES
284779,Team Nemesis
284777,Fnatic
284775,GenOne
284781,BCGame
284767,BIG Academy
284769,K27
284771,Sangal Esports
284773,Gentle Mates
284273,FUT Esports
284271,Team Vitality
284269,Team Spirit
284267,Astralis
284265,Team Falcons
284263,Aurora Gaming
284261,Team Liquid
284259,Heroic
283611,9INE
283631,BetBoom Team
283619,Sinners Esports
283635,ENCE
283613,ECSTATIC
283621,Ninjas in Pyjamas
283629,Inner Circle
283637,M80
283615,Virtus.pro
283623,Monte
283627,Friendly Campers
283639,Passion UA
283617,HOTU
283625,Fnatic
283633,EYEBALLERS
283641,OG
284593,Ursa
284599,Sangal Esports
284597,GenOne
284595,Nuclear TigeRES
284591,Leo Team
284577,Metizport
284581,IookingForOrg
284583,GenOne
284579,Sangal Esports
284585,eLITenergy
284587,Nuclear TigeRES
284589,1win Team
281079,FaZe Clan
283289,Team GOAT
282883,FaZe Clan
282881,Team Vitality
282877,Natus Vincere
282879,FaZe Clan
282875,The Mongolz
282873,Team Falcons
282813,Team Falcons
282811,Passion UA
282809,Natus Vincere
282779,The Mongolz
282781,FaZe Clan
282777,Imperial Esports
282775,Team Falcons
282771,Team Vitality
282773,paiN Gaming
282765,G2 Esports
282767,PARIVISION
282761,Team Spirit
282763,Team Liquid
282757,Natus Vincere
282759,Team Falcons
282755,B8 Esports
282753,The Mongolz
282679,Natus Vincere
282677,Imperial Esports
282675,The Mongolz
282673,B8 Esports
282669,Team Spirit
282671,Team Falcons
282667,Team Vitality
282665,G2 Esports
282663,Natus Vincere
282661,Team Falcons
282659,FaZe Clan
282657,Team 3DMAX
282655,G2 Esports
282653,Team Liquid
282651,The Mongolz
282649,PARIVISION
282475,Team 3DMAX
282473,Astralis
282471,M80
282463,Team 3DMAX
282469,TYLOO
282461,M80
282467,Astralis
282459,Ninjas in Pyjamas
282465,Passion UA
282447,B8 Esports
282445,Team Liquid
282449,Astralis
282443,Ninjas in Pyjamas
282441,Imperial Esports
282439,Aurora Gaming
282437,M80
282435,Team 3DMAX
282421,PARIVISION
282417,Fnatic
282423,Passion UA
282411,FaZe Clan
282425,M80
282413,Imperial Esports
282419,FlyQuest
282415,Ninjas in Pyjamas
282235,Imperial Esports
282227,B8 Esports
282225,FlyQuest
282223,M80
282237,FaZe Clan
282233,PARIVISION
282231,Ninjas in Pyjamas
282229,Fnatic
282181,Legacy
282179,Imperial Esports
282177,FaZe Clan
282161,GamerLegion
282157,The Huns Esports
282153,Fnatic
282159,FaZe Clan
282151,Ninjas in Pyjamas
282155,Legacy
282147,Lynn Vision Gaming
282149,NRG Esports
282145,Fluxo
282143,Rare Atom
282139,Imperial Esports
282141,Ninjas in Pyjamas
282135,RED Canids
282137,PARIVISION
281801,NRG Esports
281805,Fluxo
281807,Lynn Vision Gaming
281803,RED Canids
281797,M80
281799,The Huns Esports
281793,FlyQuest
281795,Rare Atom
281147,RED Canids
281141,Lynn Vision Gaming
281145,Fluxo
281151,NRG Esports
281149,The Huns Esports
281139,FlyQuest
281153,Rare Atom
281143,M80
281481,Team Falcons
281479,Team Vitality
281477,paiN Gaming
281475,Team Spirit
281473,paiN Gaming
281471,Team Vitality
281469,TYLOO
281467,Team Falcons
281465,Team Spirit
280637,TYLOO
280635,paiN Gaming
280633,Team Falcons
280631,Passion UA
281089,Team Vitality
281091,Team Falcons
281085,FURIA Esports
281087,Team Vitality
281081,The Mongolz
281083,Team Vitality
280955,The Mongolz
280949,Team Falcons
280971,G2 Esports
280969,MOUZ
280953,paiN Gaming
280951,Heroic
280963,Lynn Vision Gaming
280965,Virtus.pro
280941,Team Spirit
280943,paiN Gaming
280945,Astralis
280947,Natus Vincere
280967,Team Vitality
280961,Virtus.pro
280957,G2 Esports
280959,Team 3DMAX
280557,Team Spirit
280555,Natus Vincere
280565,Team 3DMAX
280553,Heroic
280561,FaZe Clan
280563,Virtus.pro
280551,Team Falcons
280559,Lynn Vision Gaming
280801,Legacy
280799,SAW
280797,SAW
280795,GamerLegion
280791,Legacy
280793,Team Liquid
280787,Aurora Gaming
280789,Heroic
280707,Astralis
280705,FlyQuest
280703,Gentle Mates
280685,Legacy
280687,Fnatic
280681,FlyQuest
280683,Gentle Mates
280679,Astralis
280677,SAW
280653,MIBR
280649,Gentle Mates
280651,paiN Gaming
280647,Heroic
280645,FlyQuest
280643,Legacy
280641,SAW
280639,BetBoom Team
280603,B8 Esports
280617,MIBR
280615,FlyQuest
280609,Team Liquid
280607,BetBoom Team
280613,Ninjas in Pyjamas
280605,paiN Gaming
280611,Gentle Mates
280515,Fnatic
280517,B8 Esports
280511,SAW
280513,MIBR
280509,FlyQuest
280507,Ninjas in Pyjamas
280505,Team Liquid
280503,Gentle Mates
279929,Legacy
279931,Heroic
279927,Legacy
279925,Team 3DMAX
279923,FUT Esports
279921,Fnatic
279901,FaZe Clan
279917,Team 3DMAX
279907,Team Liquid
279891,Heroic
279897,paiN Gaming
279899,FaZe Clan
279915,Lynn Vision Gaming
279913,Virtus.pro
279887,Fnatic
279889,FUT Esports
279893,paiN Gaming
279895,FaZe Clan
279905,MIBR
279903,Legacy
279909,Virtus.pro
279911,Lynn Vision Gaming
279883,B8 Esports
279885,FaZe Clan
279879,Fluxo
279881,paiN Gaming
279877,MIBR
279875,Team Liquid
279871,Team 3DMAX
279873,Legacy
279625,Natus Vincere
279627,The Mongolz
279623,The Mongolz
279621,Aurora Gaming
279619,Team Venom
279609,9z Team
279617,Team Venom
279615,Aurora Gaming
279607,9z Team
279605,The Mongolz
279613,Team Venom
279611,Imperial Esports
279603,9z Team
279601,OG
260093,Team Falcons
279569,MOUZ
279565,Team Vitality
279567,Team Falcons
279559,Team Vitality
279557,FaZe Clan
279561,Natus Vincere
279563,Team Falcons
279521,FaZe Clan
279519,Team 3DMAX
279517,Natus Vincere
279501,Inner Circle
279499,G2 Esports
279495,MOUZ
279497,Gentle Mates
279493,HOTU
279491,Aurora Gaming
279427,Team Falcons
279429,G2 Esports
279431,GamerLegion
279433,FaZe Clan
279439,Natus Vincere
279441,FURIA Esports
279435,HOTU
279437,Aurora Gaming
279287,Team 3DMAX
279279,G2 Esports
279285,GamerLegion
279277,HOTU
279283,Astralis
279275,Gentle Mates
279281,Inner Circle
279273,Natus Vincere
279271,FaZe Clan
279269,Team 3DMAX
279265,Gentle Mates
279267,Natus Vincere
279261,HOTU
279263,Astralis
279259,GamerLegion
279257,Inner Circle
279217,B8 Esports
279215,Legacy
279213,ENCE
279191,Gentle Mates
279197,M80
279189,ENCE
279195,Heroic
279187,B8 Esports
279193,Fluxo
279009,Team 3DMAX
279011,Legacy
279015,Fluxo
279007,GamerLegion
279005,B8 Esports
279003,Gentle Mates
279013,Rooster
279001,ENCE
278921,Fluxo
278913,Gentle Mates
278919,NRG Esports
278917,Heroic
278909,ENCE
278911,Inner Circle
278915,Rooster
278907,HOTU
278571,ENCE
278563,Gentle Mates
278573,HOTU
278569,B8 Esports
278575,NRG Esports
278565,Inner Circle
278561,Rooster
278567,Fluxo
260089,FURIA Esports
277881,Team Falcons
277879,The Mongolz
277877,Team Falcons
277875,Astralis
277871,Team Liquid
277873,G2 Esports
277397,Virtus.pro
277395,GamerLegion
277393,Team Liquid
277391,Legacy
277385,paiN Gaming
277389,Team Liquid
277383,The Mongolz
277387,Virtus.pro
277381,GamerLegion
277367,FURIA Esports
277371,paiN Gaming
277365,FaZe Clan
277373,G2 Esports
277375,GamerLegion
277377,Heroic
277379,Lynn Vision Gaming
277369,The Mongolz
277355,G2 Esports
277363,paiN Gaming
277353,TYLOO
277361,Team Liquid
277351,Legacy
277359,Astralis
277349,FaZe Clan
277357,Lynn Vision Gaming
277237,Team Liquid
277235,paiN Gaming
277233,Lynn Vision Gaming
277231,Legacy
277229,Astralis
277227,Virtus.pro
277225,Team 3DMAX
277223,TYLOO
277827,Ninjas in Pyjamas
277829,B8 Esports
277825,B8 Esports
277823,Ninjas in Pyjamas
277821,B8 Esports
277819,Gentle Mates
277811,Passion UA
277813,Ninjas in Pyjamas
277815,Gentle Mates
277817,OG
277165,9INE
277167,Passion UA
277171,Ninjas in Pyjamas
277169,PARIVISION
277527,Imperial Esports
277525,OG
277523,PARIVISION
277613,Nemiga Gaming
277513,Imperial Esports
277515,Team Venom
277521,M80
277517,Nemiga Gaming
277519,9z Team
277511,JiJieHao
277509,BIG
277507,PARIVISION
260087,G2 Esports
277007,G2 Esports
277005,MOUZ
277003,G2 Esports
277001,M80
276551,G2 Esports
276541,FURIA Esports
276535,Fnatic
276525,FaZe Clan
276549,FlyQuest
276547,Team Liquid
276531,M80
276533,Fnatic
276539,Team Spirit
276537,G2 Esports
276545,FlyQuest
276543,Team Liquid
276523,FaZe Clan
276521,GamerLegion
276527,Virtus.pro
276529,ECSTATIC
276517,Legacy
276519,Team Spirit
276515,G2 Esports
276513,Imperial Esports
276509,Fnatic
276511,FaZe Clan
276507,GamerLegion
276505,M80
276281,Aurora Gaming
276279,Team Falcons
276499,Aurora Gaming
276497,The Mongolz
276493,Team Falcons
276495,Heroic
276491,TYLOO
276489,The Mongolz
275407,MOUZ
275409,Team Falcons
275411,Aurora Gaming
275413,Heroic
275399,Team Liquid
275401,Astralis
275403,Team 3DMAX
275405,The Mongolz
276139,The Mongolz
276135,The Mongolz
276137,Team Spirit
276045,Virtus.pro
276041,Team Liquid
276047,Aurora Gaming
276043,Astralis
276217,Fnatic
276215,ECSTATIC
276213,BIG
276219,FUT Esports
276023,Team Spirit Academy
276003,Fnatic
276013,ECSTATIC
276011,ECSTATIC
276001,Fnatic
276021,Team Spirit Academy
276009,JiJieHao
276019,FUT Esports
275991,Ninjas in Pyjamas
276017,Team Spirit Academy
276007,JiJieHao
276015,Iberian Soul
276005,OG
275999,PARIVISION
275989,9INE
275997,PARIVISION
275987,9INE
275995,BetBoom Team
275985,Passion UA
275689,Passion UA
275693,ECSTATIC
275691,FUT Esports
275687,BIG
275681,BetBoom Team
275677,Passion UA
275673,BIG
275685,Sangal Esports
275671,EYEBALLERS
275683,Sangal Esports
275679,Sashi Esport
275675,1win Team
275421,Legacy
275423,Heroic
275385,B8 Esports
275389,paiN Gaming
275395,Team Liquid
275387,G2 Esports
275391,Virtus.pro
275393,Astralis
274565,Complexity
274547,NRG Esports
274555,FlyQuest
274553,ENCE
274577,Fnatic
274571,Ninjas in Pyjamas
274549,OG
274561,BIG
274569,Rare Atom
274551,Passion UA
274559,TEAM NEXT LEVEL
274567,MIBR
274557,BetBoom Team
274563,Nemiga Gaming
274573,ECSTATIC
274575,FUT Esports
274285,Team Spirit
274281,MOUZ
274283,Natus Vincere
274277,FURIA Esports
274279,Natus Vincere
274267,G2 Esports
274275,Natus Vincere
274261,The Mongolz
274269,Team Spirit
274273,Ninjas in Pyjamas
274271,FaZe Clan
274263,FURIA Esports
274265,Team 3DMAX
274141,FaZe Clan
274135,Team Spirit
274137,Heroic
274139,Natus Vincere
274133,FURIA Esports
274131,G2 Esports
274127,The Mongolz
274129,Team 3DMAX
273617,Heroic
273611,Team Liquid
273613,FaZe Clan
273615,Ninjas in Pyjamas
273603,Astralis
273609,Team 3DMAX
273607,GamerLegion
273605,FURIA Esports
274117,TYLOO
274115,paiN Gaming
274113,Heroic
274119,FlyQuest
274075,paiN Gaming
274065,FURIA Esports
274071,Heroic
274073,Team Liquid
274069,Ninjas in Pyjamas
274067,FlyQuest
274061,Virtus.pro
274063,TYLOO
273589,paiN Gaming
273593,Heroic
273587,BIG
273591,MIBR
273601,FURIA Esports
273599,B8 Esports
273595,Complexity
273597,Virtus.pro
273845,TYLOO
273841,Astralis
273843,SAW
273833,BetBoom Team
273835,Lynn Vision Gaming
273839,Complexity
273837,Team 3DMAX
273573,BIG
273563,Astralis
273543,SAW
273553,paiN Gaming
273571,BIG
273561,Astralis
273569,Heroic
273559,MIBR
273551,paiN Gaming
273541,SAW
273549,Rare Atom
273539,FURIA Esports
273557,MIBR
273567,BIG
273555,TYLOO
273565,BetBoom Team
273537,FURIA Esports
273547,Rare Atom
273545,Lynn Vision Gaming
273535,Wildcard Gaming
273831,PARIVISION
273829,PARIVISION
273825,Sashi Esport
273827,Nemiga Gaming
273823,Natus Vincere Junior
273821,Passion UA
273813,TEAM NEXT LEVEL
273815,PARIVISION
273819,Natus Vincere Junior
273817,Passion UA
273795,TEAM NEXT LEVEL
273793,Sashi Esport
273797,OG
273799,PARIVISION
273787,JiJieHao
273783,Natus Vincere Junior
273785,ENCE
273789,Fnatic
273773,OG
273775,9INE
273771,Team Liquid
273779,Nemiga Gaming
273791,ESC Gaming
273781,Alliance
273769,Sashi Esport
273777,M1X
272629,The Mongolz
272975,Stream Team
272627,paiN Gaming
272625,Team Vitality
272621,The Mongolz
272619,Natus Vincere
272623,paiN Gaming
272617,MOUZ
271319,paiN Gaming
271317,G2 Esports
271315,MOUZ
271305,Team Vitality
271307,G2 Esports
271303,FaZe Clan
271313,MOUZ
271311,Lynn Vision Gaming
271309,paiN Gaming
271293,Nemiga Gaming
271291,Team Liquid
271287,Virtus.pro
271289,Natus Vincere
271299,Lynn Vision Gaming
271301,G2 Esports
271295,Team Vitality
271297,FaZe Clan
271285,paiN Gaming
271283,Team Liquid
271279,Nemiga Gaming
271281,FaZe Clan
271277,Lynn Vision Gaming
271275,Natus Vincere
271273,FURIA Esports
271271,Legacy
271269,Lynn Vision Gaming
271267,Nemiga Gaming
271263,FURIA Esports
271265,FaZe Clan
271261,Team 3DMAX
271259,paiN Gaming
271257,Virtus.pro
271255,Legacy
271249,MIBR
271251,Lynn Vision Gaming
271253,Heroic
271239,Team 3DMAX
271241,B8 Esports
271247,MIBR
271237,Lynn Vision Gaming
271243,Heroic
271245,M80
271227,BetBoom Team
271225,Team Falcons
271223,Virtus.pro
271221,Legacy
271233,Heroic
271235,M80
271229,Lynn Vision Gaming
271231,Nemiga Gaming
271215,Nemiga Gaming
271219,OG
271213,Lynn Vision Gaming
271217,BetBoom Team
271205,TYLOO
271207,Legacy
271211,B8 Esports
271209,FURIA Esports
271203,TYLOO
271201,Legacy
271197,Nemiga Gaming
271199,Lynn Vision Gaming
271193,BetBoom Team
271195,OG
271191,Heroic
271189,B8 Esports
271187,TYLOO
271185,Legacy
271183,Lynn Vision Gaming
271175,Nemiga Gaming
271173,Wildcard Gaming
271181,Lynn Vision Gaming
271171,NRG Esports
271177,TYLOO
271179,Legacy
271159,Fluxo
271161,Metizport
271157,Wildcard Gaming
271155,FlyQuest
271169,Nemiga Gaming
271167,TYLOO
271165,Legacy
271163,Complexity
271151,Metizport
271147,Nemiga Gaming
271149,Legacy
271153,Fluxo
271143,FlyQuest
271145,Wildcard Gaming
271139,OG
271141,NRG Esports
269939,Fluxo
269937,Metizport
269935,Legacy
269933,NRG Esports
269931,Nemiga Gaming
269929,Imperial Esports
269927,Chinggis Warriors
269925,OG
270707,MOUZ
270703,Team Falcons
270705,MOUZ
270699,GamerLegion
270701,Aurora Gaming
271021,GamerLegion
271011,The Mongolz
271027,Team Falcons
271037,Aurora Gaming
271017,Team 3DMAX
271019,FURIA Esports
271033,FaZe Clan
271035,Aurora Gaming
271009,G2 Esports
271015,Lynn Vision Gaming
271031,NRG Esports
271025,Team Falcons
271007,GamerLegion
271023,Team Liquid
271029,FaZe Clan
271013,Team 3DMAX
270071,Heroic
270063,FURIA Esports
270065,G2 Esports
270073,Team Falcons
270067,BCGame
270059,Legacy
270061,GamerLegion
270069,FaZe Clan
270677,Team Spirit
270679,FURIA Esports
270675,Team Spirit
270673,Astralis
270417,Team Spirit
270415,MIBR
270413,Natus Vincere
270411,Aurora Gaming
270147,Virtus.pro
270145,Aurora Gaming
270143,G2 Esports
270135,Aurora Gaming
270141,paiN Gaming
270139,G2 Esports
270133,Virtus.pro
270137,HOTU
270131,ODDIK
270117,Team Spirit
270115,Natus Vincere
270121,M80
270119,HOTU
270127,Aurora Gaming
270129,ODDIK
270123,MIBR
270125,Virtus.pro
270113,ODDIK
270111,HOTU
270105,Ninjas in Pyjamas
270103,BIG
270109,FURIA Esports
270101,paiN Gaming
270099,MIBR
270107,M80
269687,HOTU
269679,GamerLegion
269677,M80
269685,Ninjas in Pyjamas
269675,FURIA Esports
269683,MIBR
269681,ODDIK
269673,BIG
270297,Lynn Vision Gaming
270295,JiJieHao
269705,FlyQuest
269713,Lynn Vision Gaming
269709,Rare Atom
269717,The Huns Esports
269707,Nomads
269703,FlyQuest
269715,NinJa
269711,Lynn Vision Gaming
269701,Nomads
269699,Rare Atom
269697,NinJa
269695,JiJieHao
269223,Team Falcons
269219,Team Spirit
269221,Team Falcons
269215,Wildcard Gaming
269217,FaZe Clan
269231,Team Falcons
269229,FaZe Clan
269227,Team Vitality
269225,Wildcard Gaming
269213,Team Falcons
269207,Wildcard Gaming
269209,paiN Gaming
269211,FlyQuest
269055,Team Vitality
269053,Team Vitality
269051,Team Falcons
269049,Team Liquid
269047,GamerLegion
269045,Team Liquid
269043,Team Falcons
269039,The Mongolz
269041,GamerLegion
269037,MIBR
269035,FlyQuest
269031,Team 3DMAX
269033,Complexity
269025,MIBR
269029,Natus Vincere
269023,Virtus.pro
269027,Team Liquid
269015,Team 3DMAX
269021,The Mongolz
269017,Complexity
269019,GamerLegion
268569,SAW
268571,Natus Vincere
268565,FlyQuest
268567,Team Liquid
268557,BIG
268559,GamerLegion
268561,paiN Gaming
268563,The Mongolz
269007,NRG Esports
269013,Legacy
269005,NRG Esports
269011,ODDIK
269003,Marsborne
269009,BESTIA
268935,B8 Esports
268933,B8 Esports
268725,Chinggis Warriors
268731,Rare Atom
268721,Gods Reign
268739,SemperFi
268735,ex-TALON
268745,NRG Esports
268753,Legacy
268747,Nouns Esports
268755,RED Canids
268741,BLUEJAYS
268749,Sharks Esports
268743,MIGHT
268861,B8 Esports
268787,BIG
268791,ENCE
268751,Team Solid
268729,DogEvil
268719,Gods Reign
268773,Astralis
268777,BIG
268775,BetBoom Team
268727,TYLOO
268723,Eruption
268781,B8 Esports
268783,Fnatic
268779,GamerLegion
268733,Rooster
268737,FlyQuest
268291,Nouns Esports
268299,RED Canids
268289,Marsborne
268297,BESTIA
268287,MIGHT
268295,Team Solid
268285,Getting Info
268293,ODDIK
268759,Nemiga Gaming
268757,Metizport
268765,ENCE
268767,SAW
268307,DogEvil
268763,Fnatic
268761,BIG
268303,Gods Reign
268305,Lynn Vision Gaming
268301,Chinggis Warriors
268771,PARIVISION
268769,500
268311,Rooster
268309,ex-TALON
268715,BetBoom Team
268717,Fnatic
268713,PARIVISION
268711,9Pandas
268709,B8 Esports
268707,Metizport
268705,500
268703,ENCE
268269,OG
268271,Nemiga Gaming
268275,Fnatic
268273,BetBoom Team
268277,PARIVISION
268279,9Pandas
268281,ENCE
268283,Metizport
268251,Team Falcons
268249,FaZe Clan
268435,Complexity
268437,FaZe Clan
268427,Virtus.pro
268429,Complexity
268433,Team 3DMAX
268431,Team Falcons
268365,The Mongolz
268363,FaZe Clan
268361,Virtus.pro
268323,The Mongolz
268317,Betclic
268321,Team Falcons
268315,FaZe Clan
268319,Legacy
268313,Virtus.pro
268267,Team Liquid
268255,Team 3DMAX
268265,paiN Gaming
268253,Complexity
268263,FaZe Clan
268261,Virtus.pro
268257,Betclic
268259,Legacy
268223,Complexity
268231,paiN Gaming
268221,Astralis
268229,Betclic
268227,Virtus.pro
268219,Legacy
268225,GamerLegion
268217,Rare Atom
267889,Betclic
267881,Astralis
267887,Legacy
267879,paiN Gaming
267877,Complexity
267885,GamerLegion
267883,Rare Atom
267875,Team 3DMAX
267357,Metizport
267355,Nemiga Gaming
267353,Ninjas in Pyjamas
267335,BetBoom Team
267347,Ninjas in Pyjamas
267299,B8 Esports
267319,Iberian Soul
267317,Iberian Soul
267303,B8 Esports
267351,AMKAL Esports
267331,BetBoom Team
267301,B8 Esports
267329,Monte
267349,AMKAL Esports
267315,Iberian Soul
267333,Metizport
267293,GUN5
267313,9INE
267339,Fnatic
267345,Passion UA
267309,Novaq
267295,Sashi Esport
267325,BetBoom Team
267297,ENCE
267327,Sangal Esports
267343,AMKAL Esports
267311,Iberian Soul
267289,PARIVISION
267305,9INE
267337,Fire Flux Esports
267321,Metizport
267273,JANO Esports
267277,Nemiga Gaming
267285,Monte
267281,CYBERSHOKE Esports
267291,ENCE
267307,Iberian Soul
267341,Nexus Gaming
267323,Sangal Esports
267283,Sashi Esport
267279,Novaq
267287,OG
267275,GTZ.ESPORTS
267253,Metizport
267245,9INE
267261,Nexus Gaming
267237,ENCE
267251,Leo Team
267259,AMKAL Esports
267243,Wild Lotus
267235,ECSTATIC
267249,OG
267233,CYBERSHOKE Esports
267241,Novaq
267247,TEAM NEXT LEVEL
267257,JANO Esports
267239,Mercenaires
267255,Ninjas in Pyjamas
267231,Roler Coaster
265773,MOUZ
265769,Team Vitality
265771,MOUZ
265765,Natus Vincere
265767,G2 Esports
265805,G2 Esports
265795,Natus Vincere
265789,Team Spirit
265779,Team Vitality
265803,M80
265801,Team Liquid
265787,FaZe Clan
265785,Team Falcons
265793,The Mongolz
265791,Eternal Fire
265799,M80
265797,Team Liquid
265777,Team Vitality
265775,MOUZ
265783,Astralis
265781,Team Falcons
265559,FURIA Esports
265561,The Mongolz
265557,Team Liquid
265555,Imperial Esports
265551,Virtus.pro
265553,Team Vitality
265549,Team Falcons
265547,The Huns Esports
267173,Wild Lotus
267169,Ninjas in Pyjamas
267171,ghoulsW
267165,Betera
267161,Hesta
267163,informmix
267167,XI Esport
267147,Hesta
267151,informmix
267159,GardenGarage
267153,Woe from Wit
267157,EYEBALLERS
267149,Ninjas in Pyjamas
267145,Inner Circle
267155,Betera
267143,Leo Team
267141,Tricked Esport
267139,TEAM NEXT LEVEL
267137,Tricked Esport
267133,Lazer Cats
267131,Hesta
267135,Insilio
267119,Illuminar
267123,Copenhagen Wolves
267129,Nuclear TigeRES
267125,Insilio
267115,EYEBALLERS
267117,Hesta
267127,Betera
267121,Lazer Cats
266683,Roler Coaster
266681,RUBY
266679,Aurora Gaming
266675,Roler Coaster
266673,Aurora Gaming
266677,ESC Gaming
266671,Betera
266667,Lazer Cats
266655,Preasy Esport
266659,Virtual Cottage
266661,Hesta
266657,Insilio
266669,XI Esport
